diet_pattern,subgroup,Age_label,Sex_label,Race_label,food_group,disease,pathway,median,median_LB,median_UB
Med,30,55-64,Male,NHB,veg_exc_sta,Cancer,medBMI,8.21292121438664,4.77896686176158,13.0744556250338
Med,30,55-64,Male,NHB,veg_exc_sta,Cancer,medSBP,0,0,0
Med,30,55-64,Male,NHB,veg_exc_sta,DIAB,direct,0,0,0
Med,30,55-64,Male,NHB,veg_exc_sta,DIAB,medBMI,10.2019043458579,4.99052387803283,17.695988371145
Med,30,55-64,Male,NHB,veg_exc_sta,DIAB,medSBP,0,0,0
Med,30,55-64,Male,NHB,veg_exc_sta,HHD,direct,0,0,0
Med,30,55-64,Male,NHB,veg_exc_sta,HHD,medBMI,6.57601712375781,1.33663396367258,14.9345674663119
Med,30,55-64,Male,NHB,veg_exc_sta,HHD,medSBP,0,0,0
Med,30,55-64,Male,NHB,veg_exc_sta,HSTK,direct,93.4642799788612,21.2483135190064,167.880448892666
Med,30,55-64,Male,NHB,veg_exc_sta,HSTK,medBMI,1.49606828775514,0.695556385669395,2.46469833635989
Med,30,55-64,Male,NHB,veg_exc_sta,HSTK,medSBP,0,0,0
Med,30,55-64,Male,NHB,veg_exc_sta,IHD,direct,264.316324044716,107.355310018061,446.789328916972
Med,30,55-64,Male,NHB,veg_exc_sta,IHD,medBMI,14.5382476781864,6.99410330712787,23.9460184290727
Med,30,55-64,Male,NHB,veg_exc_sta,IHD,medSBP,0,0,0
Med,30,55-64,Male,NHB,veg_exc_sta,ISTK,direct,67.505802080574,27.8017747375376,110.331843764228
Med,30,55-64,Male,NHB,veg_exc_sta,ISTK,medBMI,1.1703012001918,0.5530745149909,1.97358611128479
Med,30,55-64,Male,NHB,veg_exc_sta,ISTK,medSBP,0,0,0
Med,30,55-64,Male,NHB,veg_exc_sta,OSTK,direct,133.095635556492,65.8481975328104,213.45379155961
Med,30,55-64,Male,NHB,veg_exc_sta,OSTK,medBMI,2.09193699231456,0.971839301220067,3.57148667253498
Med,30,55-64,Male,NHB,veg_exc_sta,OSTK,medSBP,0,0,0
Med,30,55-64,Male,NHB,veg_exc_sta,Other_CVD,direct,0,0,0
Med,30,55-64,Male,NHB,veg_exc_sta,Other_CVD,medBMI,3.61645828792858,2.30583411348772,5.11983181357493
Med,30,55-64,Male,NHB,veg_exc_sta,Other_CVD,medSBP,0,0,0
Med,31,55-64,Male,HIS,dairy_tot,Cancer,direct,114.973943932847,80.3907074823572,152.05421481437
Med,31,55-64,Male,HIS,dairy_tot,Cancer,medBMI,0,0,0
Med,31,55-64,Male,HIS,dairy_tot,Cancer,medSBP,0,0,0
Med,31,55-64,Male,HIS,dairy_tot,DIAB,direct,0,0,0
Med,31,55-64,Male,HIS,dairy_tot,DIAB,medBMI,0,0,0
Med,31,55-64,Male,HIS,dairy_tot,DIAB,medSBP,0,0,0
Med,31,55-64,Male,HIS,dairy_tot,HHD,direct,0,0,0
Med,31,55-64,Male,HIS,dairy_tot,HHD,medBMI,0,0,0
Med,31,55-64,Male,HIS,dairy_tot,HHD,medSBP,0,0,0
Med,31,55-64,Male,HIS,dairy_tot,HSTK,direct,0,0,0
Med,31,55-64,Male,HIS,dairy_tot,HSTK,medBMI,0,0,0
Med,31,55-64,Male,HIS,dairy_tot,HSTK,medSBP,0,0,0
Med,31,55-64,Male,HIS,dairy_tot,IHD,direct,0,0,0
Med,31,55-64,Male,HIS,dairy_tot,IHD,medBMI,0,0,0
Med,31,55-64,Male,HIS,dairy_tot,IHD,medSBP,0,0,0
Med,31,55-64,Male,HIS,dairy_tot,ISTK,direct,0,0,0
Med,31,55-64,Male,HIS,dairy_tot,ISTK,medBMI,0,0,0
Med,31,55-64,Male,HIS,dairy_tot,ISTK,medSBP,0,0,0
Med,31,55-64,Male,HIS,dairy_tot,OSTK,direct,0,0,0
Med,31,55-64,Male,HIS,dairy_tot,OSTK,medBMI,0,0,0
Med,31,55-64,Male,HIS,dairy_tot,OSTK,medSBP,0,0,0
Med,31,55-64,Male,HIS,dairy_tot,Other_CVD,direct,0,0,0
Med,31,55-64,Male,HIS,dairy_tot,Other_CVD,medBMI,0,0,0
Med,31,55-64,Male,HIS,dairy_tot,Other_CVD,medSBP,0,0,0
Med,31,55-64,Male,HIS,fruit_exc_juice,Cancer,direct,69.8039150356045,0.495467233655255,137.124906716604
Med,31,55-64,Male,HIS,fruit_exc_juice,Cancer,medBMI,27.2592800359239,18.2639664246005,38.8821152679704
Med,31,55-64,Male,HIS,fruit_exc_juice,Cancer,medSBP,0,0,0
Med,31,55-64,Male,HIS,fruit_exc_juice,DIAB,direct,0,0,0
Med,31,55-64,Male,HIS,fruit_exc_juice,DIAB,medBMI,16.0706929945148,8.68593076714055,25.1359357361392
Med,31,55-64,Male,HIS,fruit_exc_juice,DIAB,medSBP,0,0,0
Med,31,55-64,Male,HIS,fruit_exc_juice,HHD,direct,0,0,0
Med,31,55-64,Male,HIS,fruit_exc_juice,HHD,medBMI,5.32765451807772,1.02512047370445,11.3825141546225
Med,31,55-64,Male,HIS,fruit_exc_juice,HHD,medSBP,0,0,0
Med,31,55-64,Male,HIS,fruit_exc_juice,HSTK,direct,140.831218088521,71.3873869185271,202.26093159648
Med,31,55-64,Male,HIS,fruit_exc_juice,HSTK,medBMI,2.86726651794606,1.63177701593456,4.53492075623524
Med,31,55-64,Male,HIS,fruit_exc_juice,HSTK,medSBP,0,0,0
Med,31,55-64,Male,HIS,fruit_exc_juice,IHD,direct,266.854389990163,103.001639118086,431.651396855037
Med,31,55-64,Male,HIS,fruit_exc_juice,IHD,medBMI,22.3165522830176,13.2558064784764,33.3613466236852
Med,31,55-64,Male,HIS,fruit_exc_juice,IHD,medSBP,0,0,0
Med,31,55-64,Male,HIS,fruit_exc_juice,ISTK,direct,32.3687878938877,18.1766941406842,47.6361662555469
Med,31,55-64,Male,HIS,fruit_exc_juice,ISTK,medBMI,1.50049476038245,0.760017394739843,2.35469028211443
Med,31,55-64,Male,HIS,fruit_exc_juice,ISTK,medSBP,0,0,0
Med,31,55-64,Male,HIS,fruit_exc_juice,OSTK,direct,77.1796509803474,42.9487759504585,111.355240053532
Med,31,55-64,Male,HIS,fruit_exc_juice,OSTK,medBMI,1.87304882974702,1.03998846987421,2.86707473066658
Med,31,55-64,Male,HIS,fruit_exc_juice,OSTK,medSBP,0,0,0
Med,31,55-64,Male,HIS,fruit_exc_juice,Other_CVD,direct,0,0,0
Med,31,55-64,Male,HIS,fruit_exc_juice,Other_CVD,medBMI,4.17885650924817,3.09978657545464,5.55312834733976
Med,31,55-64,Male,HIS,fruit_exc_juice,Other_CVD,medSBP,0,0,0
Med,31,55-64,Male,HIS,gr_whole,Cancer,direct,490.177849402888,324.544569323019,656.308807304199
Med,31,55-64,Male,HIS,gr_whole,Cancer,medBMI,42.520990785818,32.2132894588669,57.9637888961955
Med,31,55-64,Male,HIS,gr_whole,Cancer,medSBP,0,0,0
Med,31,55-64,Male,HIS,gr_whole,DIAB,direct,227.954593510524,134.111764783211,318.50651758735
Med,31,55-64,Male,HIS,gr_whole,DIAB,medBMI,25.5772274308804,18.0764339035651,34.3039399438216
Med,31,55-64,Male,HIS,gr_whole,DIAB,medSBP,0,0,0
Med,31,55-64,Male,HIS,gr_whole,HHD,direct,0,0,0
Med,31,55-64,Male,HIS,gr_whole,HHD,medBMI,8.21187307788137,2.16890015036763,15.6253117007065
Med,31,55-64,Male,HIS,gr_whole,HHD,medSBP,0,0,0
Med,31,55-64,Male,HIS,gr_whole,HSTK,direct,0,0,0
Med,31,55-64,Male,HIS,gr_whole,HSTK,medBMI,4.43722872461558,3.24821201477213,5.9013884502316
Med,31,55-64,Male,HIS,gr_whole,HSTK,medSBP,0,0,0
Med,31,55-64,Male,HIS,gr_whole,IHD,direct,189.751211971541,18.3070316804641,344.270537153713
Med,31,55-64,Male,HIS,gr_whole,IHD,medBMI,34.772551719816,26.1952269401153,44.7636106472425
Med,31,55-64,Male,HIS,gr_whole,IHD,medSBP,0,0,0
Med,31,55-64,Male,HIS,gr_whole,ISTK,direct,66.0563376765194,30.9953177768613,99.6852569891059
Med,31,55-64,Male,HIS,gr_whole,ISTK,medBMI,2.37670621280315,1.67939962034587,3.36404479467836
Med,31,55-64,Male,HIS,gr_whole,ISTK,medSBP,0,0,0
Med,31,55-64,Male,HIS,gr_whole,OSTK,direct,38.3500179867879,16.3566336202537,60.4722435971253
Med,31,55-64,Male,HIS,gr_whole,OSTK,medBMI,2.90480262123859,2.13276706878396,3.9487820633507
Med,31,55-64,Male,HIS,gr_whole,OSTK,medSBP,0,0,0
Med,31,55-64,Male,HIS,gr_whole,Other_CVD,direct,0,0,0
Med,31,55-64,Male,HIS,gr_whole,Other_CVD,medBMI,6.47440568282986,5.29106070691129,7.94080311745812
Med,31,55-64,Male,HIS,gr_whole,Other_CVD,medSBP,0,0,0
Med,31,55-64,Male,HIS,leg_tot,Cancer,direct,0,0,0
Med,31,55-64,Male,HIS,leg_tot,Cancer,medBMI,0,0,0.0374163959209587
Med,31,55-64,Male,HIS,leg_tot,Cancer,medSBP,0,0,0
Med,31,55-64,Male,HIS,leg_tot,DIAB,direct,0,0,0
Med,31,55-64,Male,HIS,leg_tot,DIAB,medBMI,0,0,0
Med,31,55-64,Male,HIS,leg_tot,DIAB,medSBP,0,0,0
Med,31,55-64,Male,HIS,leg_tot,HHD,direct,0,0,0
Med,31,55-64,Male,HIS,leg_tot,HHD,medBMI,0,0,0
Med,31,55-64,Male,HIS,leg_tot,HHD,medSBP,0,0,0
Med,31,55-64,Male,HIS,leg_tot,HSTK,direct,0,0,0
Med,31,55-64,Male,HIS,leg_tot,HSTK,medBMI,0,0,0
Med,31,55-64,Male,HIS,leg_tot,HSTK,medSBP,0,0,0
Med,31,55-64,Male,HIS,leg_tot,IHD,direct,0,0,0
Med,31,55-64,Male,HIS,leg_tot,IHD,medBMI,0,0,0
Med,31,55-64,Male,HIS,leg_tot,IHD,medSBP,0,0,0
Med,31,55-64,Male,HIS,leg_tot,ISTK,direct,0,0,0
Med,31,55-64,Male,HIS,leg_tot,ISTK,medBMI,0,0,0
Med,31,55-64,Male,HIS,leg_tot,ISTK,medSBP,0,0,0
Med,31,55-64,Male,HIS,leg_tot,OSTK,direct,0,0,0
Med,31,55-64,Male,HIS,leg_tot,OSTK,medBMI,0,0,0
Med,31,55-64,Male,HIS,leg_tot,OSTK,medSBP,0,0,0
Med,31,55-64,Male,HIS,leg_tot,Other_CVD,direct,0,0,0
Med,31,55-64,Male,HIS,leg_tot,Other_CVD,medBMI,0,0,0
Med,31,55-64,Male,HIS,leg_tot,Other_CVD,medSBP,0,0,0
Med,31,55-64,Male,HIS,pf_ns,Cancer,direct,0,0,0
Med,31,55-64,Male,HIS,pf_ns,Cancer,medBMI,6.5809853105671,2.25482719683049,13.2274422479874
Med,31,55-64,Male,HIS,pf_ns,Cancer,medSBP,0,0,0
Med,31,55-64,Male,HIS,pf_ns,DIAB,direct,37.3512636540407,9.84017666321808,74.341274074478
Med,31,55-64,Male,HIS,pf_ns,DIAB,medBMI,3.96866626430665,0.815494445560247,8.86186690848532
Med,31,55-64,Male,HIS,pf_ns,DIAB,medSBP,0,0,0
Med,31,55-64,Male,HIS,pf_ns,HHD,direct,0,0,0
Med,31,55-64,Male,HIS,pf_ns,HHD,medBMI,1.21061706360519,0.0993035871261768,3.64101079653148
Med,31,55-64,Male,HIS,pf_ns,HHD,medSBP,0,0,0
Med,31,55-64,Male,HIS,pf_ns,HSTK,direct,0,0,0
Med,31,55-64,Male,HIS,pf_ns,HSTK,medBMI,0.675582504987672,0.123946570278044,1.54613621681791
Med,31,55-64,Male,HIS,pf_ns,HSTK,medSBP,0,0,0
Med,31,55-64,Male,HIS,pf_ns,IHD,direct,323.321397061737,100.222021858308,604.247571962115
Med,31,55-64,Male,HIS,pf_ns,IHD,medBMI,5.31411728343994,0.937270926270823,12.3681838416296
Med,31,55-64,Male,HIS,pf_ns,IHD,medSBP,0,0,0
Med,31,55-64,Male,HIS,pf_ns,ISTK,direct,0,0,0
Med,31,55-64,Male,HIS,pf_ns,ISTK,medBMI,0.364479099363678,0.0593054970357923,0.837279714629037
Med,31,55-64,Male,HIS,pf_ns,ISTK,medSBP,0,0,0
Med,31,55-64,Male,HIS,pf_ns,OSTK,direct,0,0,0
Med,31,55-64,Male,HIS,pf_ns,OSTK,medBMI,0.448883310545616,0.0905333440245518,1.0356692504369
Med,31,55-64,Male,HIS,pf_ns,OSTK,medSBP,0,0,0
Med,31,55-64,Male,HIS,pf_ns,Other_CVD,direct,0,0,0
Med,31,55-64,Male,HIS,pf_ns,Other_CVD,medBMI,1.02628588244296,0.361343798934426,1.99013466708089
Med,31,55-64,Male,HIS,pf_ns,Other_CVD,medSBP,0,0,0
Med,31,55-64,Male,HIS,pf_pm,Cancer,direct,26.1753988919174,0,78.5346054265338
Med,31,55-64,Male,HIS,pf_pm,Cancer,medBMI,2.2941599348006,0,6.37105488024688
Med,31,55-64,Male,HIS,pf_pm,Cancer,medSBP,0,0,0
Med,31,55-64,Male,HIS,pf_pm,DIAB,direct,31.1879201071836,0,87.6181283405942
Med,31,55-64,Male,HIS,pf_pm,DIAB,medBMI,1.39633908292654,0,4.04232226590495
Med,31,55-64,Male,HIS,pf_pm,DIAB,medSBP,0,0,0
Med,31,55-64,Male,HIS,pf_pm,HHD,direct,0,0,0
Med,31,55-64,Male,HIS,pf_pm,HHD,medBMI,0.391613669975085,0,1.58946892674796
Med,31,55-64,Male,HIS,pf_pm,HHD,medSBP,0,0,0
Med,31,55-64,Male,HIS,pf_pm,HSTK,direct,0,0,0
Med,31,55-64,Male,HIS,pf_pm,HSTK,medBMI,0.242306000708059,0,0.677417071772931
Med,31,55-64,Male,HIS,pf_pm,HSTK,medSBP,0,0,0
Med,31,55-64,Male,HIS,pf_pm,IHD,direct,68.3912315093342,0,234.347266351229
Med,31,55-64,Male,HIS,pf_pm,IHD,medBMI,1.86522011026892,0,5.45091098998535
Med,31,55-64,Male,HIS,pf_pm,IHD,medSBP,0,0,0
Med,31,55-64,Male,HIS,pf_pm,ISTK,direct,1.35000711121949,0,5.29849200720402
Med,31,55-64,Male,HIS,pf_pm,ISTK,medBMI,0.121580238136231,0,0.363444397348868
Med,31,55-64,Male,HIS,pf_pm,ISTK,medSBP,0,0,0
Med,31,55-64,Male,HIS,pf_pm,OSTK,direct,0.64800162796035,0,2.39944982712532
Med,31,55-64,Male,HIS,pf_pm,OSTK,medBMI,0.153349943607019,0,0.427837631464653
Med,31,55-64,Male,HIS,pf_pm,OSTK,medSBP,0,0,0
Med,31,55-64,Male,HIS,pf_pm,Other_CVD,direct,0,0,0
Med,31,55-64,Male,HIS,pf_pm,Other_CVD,medBMI,0.362359187719589,0,0.975240929036135
Med,31,55-64,Male,HIS,pf_pm,Other_CVD,medSBP,0,0,0
Med,31,55-64,Male,HIS,pf_redm,Cancer,direct,47.9211307242332,2.31036042194382,110.234888136797
Med,31,55-64,Male,HIS,pf_redm,Cancer,medBMI,9.49201878256667,4.71177038583559,15.6936669183077
Med,31,55-64,Male,HIS,pf_redm,Cancer,medSBP,0,0,0
Med,31,55-64,Male,HIS,pf_redm,DIAB,direct,28.8802263062599,5.45047610530431,60.786659966264
Med,31,55-64,Male,HIS,pf_redm,DIAB,medBMI,5.66180506047655,2.52501025303725,9.91357063383944
Med,31,55-64,Male,HIS,pf_redm,DIAB,medSBP,0,0,0
Med,31,55-64,Male,HIS,pf_redm,HHD,direct,0,0,0
Med,31,55-64,Male,HIS,pf_redm,HHD,medBMI,1.79230219606081,0.393558092888199,4.22490947201958
Med,31,55-64,Male,HIS,pf_redm,HHD,medSBP,0,0,0
Med,31,55-64,Male,HIS,pf_redm,HSTK,direct,22.7411026707797,12.5384188639733,33.8334282611058
Med,31,55-64,Male,HIS,pf_redm,HSTK,medBMI,0.97624779464512,0.457497067985617,1.66354504596327
Med,31,55-64,Male,HIS,pf_redm,HSTK,medSBP,0,0,0
Med,31,55-64,Male,HIS,pf_redm,IHD,direct,70.6316037777241,28.689133101004,127.817721966814
Med,31,55-64,Male,HIS,pf_redm,IHD,medBMI,7.61373898142438,3.42773079959623,13.5217235676751
Med,31,55-64,Male,HIS,pf_redm,IHD,medSBP,0,0,0
Med,31,55-64,Male,HIS,pf_redm,ISTK,direct,10.9322543522978,5.81705424437664,16.937569549548
Med,31,55-64,Male,HIS,pf_redm,ISTK,medBMI,0.508795554970021,0.23609884403288,0.93032116256016
Med,31,55-64,Male,HIS,pf_redm,ISTK,medSBP,0,0,0
Med,31,55-64,Male,HIS,pf_redm,OSTK,direct,14.8827268979803,8.04409569360545,22.0836172888815
Med,31,55-64,Male,HIS,pf_redm,OSTK,medBMI,0.629657612206426,0.284762685813575,1.10928736208339
Med,31,55-64,Male,HIS,pf_redm,OSTK,medSBP,0,0,0
Med,31,55-64,Male,HIS,pf_redm,Other_CVD,direct,0,0,0
Med,31,55-64,Male,HIS,pf_redm,Other_CVD,medBMI,1.45581946490634,0.728452363881363,2.22944998052942
Med,31,55-64,Male,HIS,pf_redm,Other_CVD,medSBP,0,0,0
Med,31,55-64,Male,HIS,pf_seafood,Cancer,direct,0,0,0
Med,31,55-64,Male,HIS,pf_seafood,Cancer,medBMI,0,0,0
Med,31,55-64,Male,HIS,pf_seafood,Cancer,medSBP,0,0,0
Med,31,55-64,Male,HIS,pf_seafood,DIAB,direct,0,0,0
Med,31,55-64,Male,HIS,pf_seafood,DIAB,medBMI,0,0,0
Med,31,55-64,Male,HIS,pf_seafood,DIAB,medSBP,0,0,0
Med,31,55-64,Male,HIS,pf_seafood,HHD,direct,0,0,0
Med,31,55-64,Male,HIS,pf_seafood,HHD,medBMI,0,0,0
Med,31,55-64,Male,HIS,pf_seafood,HHD,medSBP,0,0,0
Med,31,55-64,Male,HIS,pf_seafood,HSTK,direct,11.6818502379666,0.811260994857679,26.7093451916139
Med,31,55-64,Male,HIS,pf_seafood,HSTK,medBMI,0,0,0
Med,31,55-64,Male,HIS,pf_seafood,HSTK,medSBP,0,0,0
Med,31,55-64,Male,HIS,pf_seafood,IHD,direct,72.9600345164197,0,170.840410781895
Med,31,55-64,Male,HIS,pf_seafood,IHD,medBMI,0,0,0
Med,31,55-64,Male,HIS,pf_seafood,IHD,medSBP,0,0,0
Med,31,55-64,Male,HIS,pf_seafood,ISTK,direct,5.60846280826153,0.423766036660572,13.034581036001
Med,31,55-64,Male,HIS,pf_seafood,ISTK,medBMI,0,0,0
Med,31,55-64,Male,HIS,pf_seafood,ISTK,medSBP,0,0,0
Med,31,55-64,Male,HIS,pf_seafood,OSTK,direct,7.60258482262701,1.79938402582804,15.7470810227313
Med,31,55-64,Male,HIS,pf_seafood,OSTK,medBMI,0,0,0
Med,31,55-64,Male,HIS,pf_seafood,OSTK,medSBP,0,0,0
Med,31,55-64,Male,HIS,pf_seafood,Other_CVD,direct,0,0,0
Med,31,55-64,Male,HIS,pf_seafood,Other_CVD,medBMI,0,0,0
Med,31,55-64,Male,HIS,pf_seafood,Other_CVD,medSBP,0,0,0
Med,31,55-64,Male,HIS,sodium,Cancer,direct,0,0,0
Med,31,55-64,Male,HIS,sodium,Cancer,medBMI,0,0,0
Med,31,55-64,Male,HIS,sodium,Cancer,medSBP,0,0,0
Med,31,55-64,Male,HIS,sodium,DIAB,direct,0,0,0
Med,31,55-64,Male,HIS,sodium,DIAB,medBMI,0,0,0
Med,31,55-64,Male,HIS,sodium,DIAB,medSBP,0,0,0
Med,31,55-64,Male,HIS,sodium,HHD,direct,0,0,0
Med,31,55-64,Male,HIS,sodium,HHD,medBMI,0,0,0
Med,31,55-64,Male,HIS,sodium,HHD,medSBP,64.0310127210685,41.3588283381308,89.3037053855046
Med,31,55-64,Male,HIS,sodium,HSTK,direct,0,0,0
Med,31,55-64,Male,HIS,sodium,HSTK,medBMI,0,0,0
Med,31,55-64,Male,HIS,sodium,HSTK,medSBP,37.8695750377993,20.9717203374098,61.6465787075278
Med,31,55-64,Male,HIS,sodium,IHD,direct,0,0,0
Med,31,55-64,Male,HIS,sodium,IHD,medBMI,0,0,0
Med,31,55-64,Male,HIS,sodium,IHD,medSBP,213.728291517165,127.812518585806,336.94706716606
Med,31,55-64,Male,HIS,sodium,ISTK,direct,0,0,0
Med,31,55-64,Male,HIS,sodium,ISTK,medBMI,0,0,0
Med,31,55-64,Male,HIS,sodium,ISTK,medSBP,17.670054096864,11.4150597191317,25.2217102207146
Med,31,55-64,Male,HIS,sodium,OSTK,direct,0,0,0
Med,31,55-64,Male,HIS,sodium,OSTK,medBMI,0,0,0
Med,31,55-64,Male,HIS,sodium,OSTK,medSBP,24.3125082327472,15.0861253009241,35.4027623880666
Med,31,55-64,Male,HIS,sodium,Other_CVD,direct,0,0,0
Med,31,55-64,Male,HIS,sodium,Other_CVD,medBMI,0,0,0
Med,31,55-64,Male,HIS,sodium,Other_CVD,medSBP,15.4456960721803,11.2785058255944,20.3978669074869
Med,31,55-64,Male,HIS,ssb,Cancer,direct,0,0,0
Med,31,55-64,Male,HIS,ssb,Cancer,medBMI,0,0,10.5474112817275
Med,31,55-64,Male,HIS,ssb,Cancer,medSBP,0,0,0
Med,31,55-64,Male,HIS,ssb,DIAB,direct,0,0,44.3598422418082
Med,31,55-64,Male,HIS,ssb,DIAB,medBMI,0,0,6.72537202799508
Med,31,55-64,Male,HIS,ssb,DIAB,medSBP,0,0,0
Med,31,55-64,Male,HIS,ssb,HHD,direct,0,0,0
Med,31,55-64,Male,HIS,ssb,HHD,medBMI,0,0,2.26790076638557
Med,31,55-64,Male,HIS,ssb,HHD,medSBP,0,0,0
Med,31,55-64,Male,HIS,ssb,HSTK,direct,0,0,0
Med,31,55-64,Male,HIS,ssb,HSTK,medBMI,0,0,1.0740887225784
Med,31,55-64,Male,HIS,ssb,HSTK,medSBP,0,0,0
Med,31,55-64,Male,HIS,ssb,IHD,direct,0,0,115.806540676129
Med,31,55-64,Male,HIS,ssb,IHD,medBMI,0,0,9.28598325501147
Med,31,55-64,Male,HIS,ssb,IHD,medSBP,0,0,0
Med,31,55-64,Male,HIS,ssb,ISTK,direct,0,0,0
Med,31,55-64,Male,HIS,ssb,ISTK,medBMI,0,0,0.586379582895734
Med,31,55-64,Male,HIS,ssb,ISTK,medSBP,0,0,0
Med,31,55-64,Male,HIS,ssb,OSTK,direct,0,0,0
Med,31,55-64,Male,HIS,ssb,OSTK,medBMI,0,0,0.678027371356131
Med,31,55-64,Male,HIS,ssb,OSTK,medSBP,0,0,0
Med,31,55-64,Male,HIS,ssb,Other_CVD,direct,0,0,0
Med,31,55-64,Male,HIS,ssb,Other_CVD,medBMI,0,0,1.55802688852778
Med,31,55-64,Male,HIS,ssb,Other_CVD,medSBP,0,0,0
Med,31,55-64,Male,HIS,veg_exc_sta,Cancer,direct,50.2586023246931,23.8976036594315,85.1584300274541
Med,31,55-64,Male,HIS,veg_exc_sta,Cancer,medBMI,6.02133904167399,3.51522676805202,9.29229261940015
Med,31,55-64,Male,HIS,veg_exc_sta,Cancer,medSBP,0,0,0
Med,31,55-64,Male,HIS,veg_exc_sta,DIAB,direct,0,0,0
Med,31,55-64,Male,HIS,veg_exc_sta,DIAB,medBMI,3.63589099118544,1.51812855044502,6.31857123095128
Med,31,55-64,Male,HIS,veg_exc_sta,DIAB,medSBP,0,0,0
Med,31,55-64,Male,HIS,veg_exc_sta,HHD,direct,0,0,0
Med,31,55-64,Male,HIS,veg_exc_sta,HHD,medBMI,1.16264578121249,0.279588367697277,2.6350411602332
Med,31,55-64,Male,HIS,veg_exc_sta,HHD,medSBP,0,0,0
Med,31,55-64,Male,HIS,veg_exc_sta,HSTK,direct,37.8620808450719,9.7875163325122,72.5910688690372
Med,31,55-64,Male,HIS,veg_exc_sta,HSTK,medBMI,0.614330843383988,0.255255654988698,1.09208048328182
Med,31,55-64,Male,HIS,veg_exc_sta,HSTK,medSBP,0,0,0
Med,31,55-64,Male,HIS,veg_exc_sta,IHD,direct,82.2625578639954,28.0159594043929,145.033061302639
Med,31,55-64,Male,HIS,veg_exc_sta,IHD,medBMI,4.95514205915184,2.07742666401334,8.47703571210976
Med,31,55-64,Male,HIS,veg_exc_sta,IHD,medSBP,0,0,0
Med,31,55-64,Male,HIS,veg_exc_sta,ISTK,direct,18.7167503785716,8.24066620529883,32.1588017650234
Med,31,55-64,Male,HIS,veg_exc_sta,ISTK,medBMI,0.333052968760387,0.12041864986598701,0.602419186793192
Med,31,55-64,Male,HIS,veg_exc_sta,ISTK,medSBP,0,0,0
Med,31,55-64,Male,HIS,veg_exc_sta,OSTK,direct,25.3488724717771,10.6461274710494,44.1959960861304
Med,31,55-64,Male,HIS,veg_exc_sta,OSTK,medBMI,0.414261482478648,0.16649309760727,0.693252858160454
Med,31,55-64,Male,HIS,veg_exc_sta,OSTK,medSBP,0,0,0
Med,31,55-64,Male,HIS,veg_exc_sta,Other_CVD,direct,0,0,0
Med,31,55-64,Male,HIS,veg_exc_sta,Other_CVD,medBMI,0.915811843649321,0.578874636990272,1.35160056928713
Med,31,55-64,Male,HIS,veg_exc_sta,Other_CVD,medSBP,0,0,0
Med,32,55-64,Male,OTH,dairy_tot,Cancer,direct,95.9902911231457,59.0825930457055,139.477396856297
Med,32,55-64,Male,OTH,dairy_tot,Cancer,medBMI,0,0,0
Med,32,55-64,Male,OTH,dairy_tot,Cancer,medSBP,0,0,0
Med,32,55-64,Male,OTH,dairy_tot,DIAB,direct,0,0,0
Med,32,55-64,Male,OTH,dairy_tot,DIAB,medBMI,0,0,0
Med,32,55-64,Male,OTH,dairy_tot,DIAB,medSBP,0,0,0
Med,32,55-64,Male,OTH,dairy_tot,HHD,direct,0,0,0
Med,32,55-64,Male,OTH,dairy_tot,HHD,medBMI,0,0,0
Med,32,55-64,Male,OTH,dairy_tot,HHD,medSBP,0,0,0
Med,32,55-64,Male,OTH,dairy_tot,HSTK,direct,0,0,0
Med,32,55-64,Male,OTH,dairy_tot,HSTK,medBMI,0,0,0
Med,32,55-64,Male,OTH,dairy_tot,HSTK,medSBP,0,0,0
Med,32,55-64,Male,OTH,dairy_tot,IHD,direct,0,0,0
Med,32,55-64,Male,OTH,dairy_tot,IHD,medBMI,0,0,0
Med,32,55-64,Male,OTH,dairy_tot,IHD,medSBP,0,0,0
Med,32,55-64,Male,OTH,dairy_tot,ISTK,direct,0,0,0
Med,32,55-64,Male,OTH,dairy_tot,ISTK,medBMI,0,0,0
Med,32,55-64,Male,OTH,dairy_tot,ISTK,medSBP,0,0,0
Med,32,55-64,Male,OTH,dairy_tot,OSTK,direct,0,0,0
Med,32,55-64,Male,OTH,dairy_tot,OSTK,medBMI,0,0,0
Med,32,55-64,Male,OTH,dairy_tot,OSTK,medSBP,0,0,0
Med,32,55-64,Male,OTH,dairy_tot,Other_CVD,direct,0,0,0
Med,32,55-64,Male,OTH,dairy_tot,Other_CVD,medBMI,0,0,0
Med,32,55-64,Male,OTH,dairy_tot,Other_CVD,medSBP,0,0,0
Med,32,55-64,Male,OTH,fruit_exc_juice,Cancer,direct,43.9869730476194,1.15602277637209,110.78959027539
Med,32,55-64,Male,OTH,fruit_exc_juice,Cancer,medBMI,9.8049936011845,3.29334050580659,19.3647952742244
Med,32,55-64,Male,OTH,fruit_exc_juice,Cancer,medSBP,0,0,0
Med,32,55-64,Male,OTH,fruit_exc_juice,DIAB,direct,0,0,0
Med,32,55-64,Male,OTH,fruit_exc_juice,DIAB,medBMI,3.45210645540106,1.18602427009437,6.91568502998833
Med,32,55-64,Male,OTH,fruit_exc_juice,DIAB,medSBP,0,0,0
Med,32,55-64,Male,OTH,fruit_exc_juice,HHD,direct,0,0,0
