subgroup,food,mean,SE,pro_gro,gro_mean_intake,gro_se_intake,oth_mean_intake,oth_se_intake,food_label,food_desc
38,pf_leg,0.3645516405692139,0.08179230151595865,0.7540538618141835,0.2748915724019119,0.06167580082477872,0.08966006816730197,0.02011650069117993,"Beans, peas, lentils (protein)",Beans and Peas (legumes) computed as protein foods (oz. eq.)
38,pf_egg,0.5940488417627384,0.05824654641908204,0.7288211649847063,0.43295536891133446,0.04245131581749115,0.16109347285140396,0.015795230601590896,Eggs,"Eggs (chicken, duck, goose, quail) and egg substitutes (oz. eq.)"
38,pf_poultry,1.6944028683346162,0.17872270566453455,0.5872869570389836,0.9951007045423623,0.10496151396349841,0.6993021637922539,0.07376119170103614,Unprocessed poultry,"Chicken, turkey, Cornish hens, duck, goose, quail, and pheasant (game birds); excludes organ meat and cured meat (oz. eq.)"
38,pf_poultry_tot,1.9952942441821344,0.19766071736556476,0.6306715498979854,1.258375313480876,0.12465899097488835,0.7369189307012585,0.07300172639067641,Unprocessed and processed poultry,Combination of ‘uncured poultry’ and ‘cured poultry’
38,pf_redm,1.5142776471100097,0.1797160504354172,0.5776355253633041,0.8747005642342984,0.10381037520948026,0.6395770828757112,0.07590567522593693,Unprocessed red meat,"Beef, veal, pork, lamb, and game meat; excludes organ meat and cured meat (oz. eq.)"
38,pf_redm_tot,2.3975298151130477,0.1893017517441343,0.6087847848963246,1.4595796727761217,0.11524402621605023,0.9379501423369261,0.07405772552808407,Unprocessed and processed red meat,Combination of ‘uncured red meat’ and ‘cured red meat’
38,pf_pm,1.1403945587053717,0.09850417632366704,0.7236443728343339,0.8252401052180357,0.07128199289730268,0.315154453487336,0.02722218342636436,Processed meat,"Frankfurters, sausages, corned beef, cured ham and luncheon meat that are made from beef, pork, or poultry (oz. eq.)"
38,pf_seafood,0.8651875735886772,0.16269321166363165,0.5336619842825472,0.46171771729793576,0.08682318216571412,0.4034698562907414,0.07587002949791753,Seafood,"Seafood (finfish, shellfish, and other seafood) high in n-3 fatty acids (oz. eq.); Seafood (finfish, shellfish, and other seafood) low in n-3 fatty acids (oz. eq.)"
38,leg_tot,0.40921430279834864,0.07519012963512348,0.725753235623342,0.29698860431925156,0.0545694798696294,0.11222569847909708,0.020620649765494076,"Beans, peas, lentils (total)","Beans and Peas (legumes) computed as protein foods (oz. eq.); Soy products, excluding calcium fortified soy milk (soymilk) and raw soybeans products (oz. eq.)"
38,added_sugar,15.173079027975849,0.7771393506923806,0.6385019808853577,9.688041015492658,0.4962050148410457,5.485038012483192,0.2809343358513349,Added sugars,Foods defined as added sugars (tsp. eq.)
38,ssb,269.761246415315,22.526685728064244,0.5866129634781511,158.24544419124769,13.214445872280738,111.5158022240673,9.312239855783506,Sugar sweetened beverages,Sugar sweetened beverages (gm)
38,oil,26.79292866508705,1.4715520403772904,0.5982061915256687,16.02769581656064,0.8802915417059259,10.765232848526407,0.5912604986713644,Oils,"Fats naturally present in nuts, seeds, and seafood; all unhydrogenated vegetable oils, except palm oil, palm kernel oil, and coconut oils; the fat present in avocado and olives above the allowable amount; 50% of the fat present in stick and tub margarines and margarine spreads (grams)"
38,kcal,NA,NA,0.6419541999360814,NA,NA,NA,NA,NA,NA
38,sat_fat,25.29967021988419,1.0097498789832042,0.6316327171888204,15.980099444966534,0.6377910597432439,9.319570774917658,0.3719588192399604,Saturated fats,Total saturated fatty acids (gm)
38,sodium,3224.4629437972058,75.46233254762404,0.6325227726179198,2039.5462414143483,47.73164381123865,1184.9167023828575,27.730688736385392,Sodium,Sodium (mg)
38,fiber,16.029987172472854,0.7653804213849138,0.7558814156470164,12.116769396732295,0.5785368364249386,3.9132177757405597,0.18684358495997522,Fiber,Dietary fiber (gm)
38,sea_omega3_fa,0.12146179870251211,0.02406080009377529,0.6144078470118419,0.0746270822349962,0.014783144382998801,0.04683471646751591,0.009277655710776489,Seafood omega-3 fats,PFA 20:5 (Eicosapentaenoic) (gm); PFA 22:6 (Docosahexaenoic) (gm)
38,pufa_energy,8.81141927060832,0.3262593339302306,0.9102945950529749,8.020987336780381,0.29699210826227257,0.7904319338279395,0.02926722566795801,PUFA as percent of total energy intake,Total polyunsaturated fatty acids (%E)
38,sfat_energy,11.419784643717843,0.4341944464302433,0.9422662698557306,10.760477878791766,0.40912678142989917,0.6593067649260778,0.02506766500034411,Saturated fat as percent of total energy intake,Total saturated fatty acids (%E)
38,pf_animal,5.941667246687246,0.20503448957941964,0.617368166830634,3.668196216004926,0.12658176696870102,2.2734710306823205,0.0784527226107186,Animal-protein foods,"Total of meat, poultry, seafood, organ meat, and cured meat (oz. eq.); Eggs (chicken, duck, goose, quail) and egg substitutes (oz. eq.)"
38,pf_plant,1.221238183522761,0.1918897629303963,0.7539426971168542,0.9207436099072382,0.14467388541285675,0.30049457361552273,0.047215877517539556,Plant-protein foods,"Beans and Peas (legumes) computed as protein foods (oz. eq.); Soy products, excluding calcium fortified soy milk (soymilk) and raw soybeans products (oz. eq.); Peanuts, tree nuts, and seeds; excludes coconut (oz. eq.)"
39,gr_refined,6.181573325818437,0.30898129376404576,0.7288172596400949,4.505237331587301,0.22519089980116297,1.6763359942311362,0.08379039396288278,Refined grains,Refined grains that do not contain all of the components of the entire grain kernel (oz. eq.)
39,gr_whole,0.934039964715556,0.13541800055760692,0.9398765868382354,0.8778822940073625,0.12727620816054183,0.05615767070819341,0.008141792397065072,Whole grains,"Grains defined as whole grains and contain the entire grain kernel ― the bran, germ, and endosperm (oz. eq.)"
39,dairy_tot,1.2722036131239352,0.08779559038947378,0.7942764818401017,1.010481410016345,0.06973397265562588,0.26172220310759015,0.0180616177338479,Dairy (total),"Total milk, yogurt, cheese, and whey (cup ep.)"
39,dairy_cow,1.2544344865463288,0.08843774288108934,0.7916411389649578,0.9930619456864578,0.07001095550187565,0.26137254085987105,0.018426787379213685,Cow-based dairy,"Milk, yogurt, cheese, and whey (cup ep.)"
39,dairy_soy,0.01647283144386486,0.00934490824777834,1,0.01647283144386486,0.00934490824777834,0,0,Soy-based dairy,Calcium fortified soy milk (soymilk) (cup ep.)
39,fruit_tot,1.3443599942846685,0.1800456577493157,0.8754052717320233,1.1768598261024314,0.15761291794621057,0.16750016818223695,0.02243273980310512,Fruits,Total intact fruits (whole or cut) and fruit juices (cup eq.)
39,fruit_exc_juice,1.075210531573184,0.1853789856398463,0.9135839359825277,0.9822950694444953,0.1693592633492993,0.09291546212868863,0.01601972229054703,Fruit excluding juice,"Intact fruits (whole or cut) of citrus, melons, and berries (cup eq.); Intact fruits (whole or cut); excluding citrus, melons, and berries (cup eq.)"
39,fruit_juice,0.26602849228414355,0.04329549362870984,0.7216547892553908,0.19198073553524297,0.031244400330334716,0.07404775674890057,0.012051093298375124,Fruit juice,"Fruit juices, citrus and non-citrus (cup eq.)"
39,veg_exc_sta,0.9853497641858692,0.06557843021705245,0.6828580287367484,0.6728539975881825,0.04478075758566685,0.3124957665976867,0.0207976726313856,Vegetables excluding starchy,"Dark green vegetables (cup eq.); Other red and orange vegetables, excluding tomatoes and tomato products (cup eq.); Other vegetables not in the vegetable components listed above (cup eq.)"
39,veg_dg,0.08205632966400023,0.02193135622288607,0.8205965845862937,0.06733514386596556,0.017996796011845666,0.014721185798034664,0.003934560211040402,Dark-green vegetables,Dark green vegetables (cup eq.)
39,veg_oth,0.5202110422102854,0.04565531517276208,0.6436841348031034,0.33485159462014824,0.029387602046142356,0.18535944759013714,0.01626771312661972,Other vegetables,Other vegetables not in the vegetable components listed above (cup eq.)
39,veg_ro,0.3681962732620106,0.02796969457126487,0.7048300554104348,0.2595157996851785,0.019713881374477552,0.1086804735768321,0.008255813196787315,Red and orange vegetables,"Other red and orange vegetables, excluding tomatoes and tomato products (cup eq.)"
39,veg_sta,0.49417190629509433,0.09736895155485488,0.7613968842031648,0.3762609497138231,0.0741364163319954,0.11791095658127121,0.02323253522285948,Starchy vegetables,Total starchy vegetables (white potatoes + other starchy vegetables) (cup eq.)
39,veg_leg,0.25137272770378605,0.0382944702239544,0.716661292873355,0.18014910402929712,0.027444164540599357,0.07122362367448891,0.010850305683355044,"Beans, peas, lentils (vegetables)","Beans, peas, and lentils  (legumes) computed as vegetables (cup eq.)"
39,pf_ns,0.5678233753873545,0.1041075789400492,0.9469238502635694,0.5376854968914498,0.09858194949152987,0.030137878495904668,0.00552562944851932,Nuts and seeds,"Peanuts, tree nuts, and seeds; excludes coconut (oz. eq.)"
39,pf_soy,0.02387923329851425,0.01197085196851654,0.3483094118448731,0.008317361705512007,0.004169560408436038,0.015561871593002244,0.007801291560080503,Soy foods,"Soy products, excluding calcium fortified soy milk (soymilk) and raw soybeans products (oz. eq.)"
39,pf_leg,1.0108945799002462,0.1542735114180497,0.7168158299765194,0.7246252373099599,0.11058569513052134,0.28626934259028636,0.04368781628752837,"Beans, peas, lentils (protein)",Beans and Peas (legumes) computed as protein foods (oz. eq.)
39,pf_egg,0.7568318003138522,0.08227307047310667,0.7365321157788666,0.5574309271738902,0.06059675866718105,0.199400873139962,0.021676311805925618,Eggs,"Eggs (chicken, duck, goose, quail) and egg substitutes (oz. eq.)"
39,pf_poultry,1.7460312368123765,0.11368860277760055,0.594806516213337,1.0385507571680337,0.0676227217513065,0.7074804796443428,0.04606588102629406,Unprocessed poultry,"Chicken, turkey, Cornish hens, duck, goose, quail, and pheasant (game birds); excludes organ meat and cured meat (oz. eq.)"
39,pf_poultry_tot,1.8796433491806024,0.12188105801136082,0.6115807104803399,1.1495536149415184,0.07454010405268358,0.730089734239084,0.04734095395867725,Unprocessed and processed poultry,Combination of ‘uncured poultry’ and ‘cured poultry’
39,pf_redm,1.5258870758114902,0.280315610651353,0.5008891532643905,0.7643002853802943,0.1404070488659468,0.7615867904311959,0.13990856178540623,Unprocessed red meat,"Beef, veal, pork, lamb, and game meat; excludes organ meat and cured meat (oz. eq.)"
39,pf_redm_tot,2.3266379756756055,0.30813577029965533,0.5996955935203157,1.395274541729688,0.18478766365469146,0.9313634339459175,0.12334810664496387,Unprocessed and processed red meat,Combination of ‘uncured red meat’ and ‘cured red meat’
39,pf_pm,0.9008945901161518,0.1662421015640825,0.7774036388403545,0.70035873256788606,0.1292372146843855,0.20053585754826575,0.03700488687969698,Processed meat,"Frankfurters, sausages, corned beef, cured ham and luncheon meat that are made from beef, pork, or poultry (oz. eq.)"
39,pf_seafood,0.6636782146040276,0.11227524127540774,0.6449595624736365,0.4280456109142979,0.07241299048960895,0.23563260368972974,0.03986225078579879,Seafood,"Seafood (finfish, shellfish, and other seafood) high in n-3 fatty acids (oz. eq.); Seafood (finfish, shellfish, and other seafood) low in n-3 fatty acids (oz. eq.)"
39,leg_tot,1.0325686793372877,0.1470869731533274,0.708428019205437,0.7315005841964888,0.10420053304193501,0.30106809514079896,0.04288644011139238,"Beans, peas, lentils (total)","Beans and Peas (legumes) computed as protein foods (oz. eq.); Soy products, excluding calcium fortified soy milk (soymilk) and raw soybeans products (oz. eq.)"
39,added_sugar,11.620097515995573,1.107696766564054,0.7129632065904729,8.284701985898192,0.7897470386194064,3.3353955300973808,0.3179497279446476,Added sugars,Foods defined as added sugars (tsp. eq.)
39,ssb,185.15756683639432,23.38337121880664,0.584725397891044,108.26633194094825,13.6728510399507,76.89123489544608,9.71052017885594,Sugar sweetened beverages,Sugar sweetened beverages (gm)
39,oil,25.789564094321015,1.5111911288207438,0.6794965711076361,17.523920372451737,1.0268491903219734,8.265643721869278,0.48434193849877044,Oils,"Fats naturally present in nuts, seeds, and seafood; all unhydrogenated vegetable oils, except palm oil, palm kernel oil, and coconut oils; the fat present in avocado and olives above the allowable amount; 50% of the fat present in stick and tub margarines and margarine spreads (grams)"
39,kcal,NA,NA,0.7145534702364627,NA,NA,NA,NA,NA,NA
39,sat_fat,22.617948036825357,0.9514919493925194,0.6912270333572423,15.634137122123056,0.6576969574418905,6.983810914702302,0.29379499195062886,Saturated fats,Total saturated fatty acids (gm)
39,sodium,3349.5549735288637,96.88827330596622,0.6665257419922275,2232.564614075082,64.57852825560487,1116.990359453782,32.30974505036136,Sodium,Sodium (mg)
39,fiber,20.45624445811819,1.1187235850875334,0.7806274648584967,15.968706251866474,0.8733063561042899,4.487538206251715,0.24541722898324353,Fiber,Dietary fiber (gm)
39,sea_omega3_fa,0.09653112885810047,0.01211373526472723,0.6971250592641596,0.06729426892603951,0.00844478841433331,0.029236859932060957,0.00366894685039392,Seafood omega-3 fats,PFA 20:5 (Eicosapentaenoic) (gm); PFA 22:6 (Docosahexaenoic) (gm)
39,pufa_energy,7.861946587359689,0.30756149066469174,0.8862330564306998,6.967516953610688,0.2725711599121519,0.8944296337490019,0.03499033075253983,PUFA as percent of total energy intake,Total polyunsaturated fatty acids (%E)
39,sfat_energy,10.178076616571412,0.42817137722663295,0.9143573410766921,9.30639907240309,0.39150164200608945,0.8716775441683212,0.03666973522054354,Saturated fat as percent of total energy intake,Total saturated fatty acids (%E)
39,pf_animal,5.876737593751238,0.3972959328175385,0.628275520839132,3.692210372548966,0.24961130911820778,2.1845272212022717,0.14768462369933072,Animal-protein foods,"Total of meat, poultry, seafood, organ meat, and cured meat (oz. eq.); Eggs (chicken, duck, goose, quail) and egg substitutes (oz. eq.)"
39,pf_plant,1.60939202635205,0.1720719239584682,0.7989468655726067,1.2858187149315166,0.1374763242996661,0.3235733114205335,0.0345955996588021,Plant-protein foods,"Beans and Peas (legumes) computed as protein foods (oz. eq.); Soy products, excluding calcium fortified soy milk (soymilk) and raw soybeans products (oz. eq.); Peanuts, tree nuts, and seeds; excludes coconut (oz. eq.)"
40,gr_refined,5.652830733546447,0.4121517625861096,0.7078851032774266,4.001554667626338,0.2917560930242416,1.6512760659201093,0.120395669561868,Refined grains,Refined grains that do not contain all of the components of the entire grain kernel (oz. eq.)
40,gr_whole,1.6369378315602912,0.27697972215575983,0.9012001144052008,1.4752085610763357,0.24961415729469147,0.16172927048395552,0.027365564861068354,Whole grains,"Grains defined as whole grains and contain the entire grain kernel ― the bran, germ, and endosperm (oz. eq.)"
40,dairy_tot,1.2475543332992132,0.11158325305704228,0.8099170372520409,1.0104155094366438,0.09037317772290442,0.2371388238625693,0.02121007533413786,Dairy (total),"Total milk, yogurt, cheese, and whey (cup ep.)"
40,dairy_cow,1.2346113937369725,0.11403434149102584,0.8094837576968009,0.9993978702974892,0.09230894725663581,0.23521352343948337,0.021725394234390027,Cow-based dairy,"Milk, yogurt, cheese, and whey (cup ep.)"
40,dairy_soy,0.01307014729142706,0.00813685189719918,0.8540832202145776,0.011162993487340863,0.006949548670768971,0.0019071538040861973,0.0011873032264302092,Soy-based dairy,Calcium fortified soy milk (soymilk) (cup ep.)
40,fruit_tot,1.1586681276640798,0.16271097015584057,0.8941270443652408,1.0359965083884912,0.14548427883124265,0.1226716192755886,0.017226691324597934,Fruits,Total intact fruits (whole or cut) and fruit juices (cup eq.)
40,fruit_exc_juice,1.1056671158383924,0.16357411493460622,0.9058505205467559,1.001569132433638,0.14817369716148793,0.10409798340475444,0.015400417773118305,Fruit excluding juice,"Intact fruits (whole or cut) of citrus, melons, and berries (cup eq.); Intact fruits (whole or cut); excluding citrus, melons, and berries (cup eq.)"
40,fruit_juice,0.05397550896946668,0.01941521676589586,0.6695522871760323,0.03613942548199686,0.012999502791624023,0.017836083487469817,0.006415713974271838,Fruit juice,"Fruit juices, citrus and non-citrus (cup eq.)"
40,veg_exc_sta,1.203500488631722,0.12402008311863567,0.6589900890473696,0.7930948941719712,0.0817280056180119,0.4104055944597507,0.042292077500623776,Vegetables excluding starchy,"Dark green vegetables (cup eq.); Other red and orange vegetables, excluding tomatoes and tomato products (cup eq.); Other vegetables not in the vegetable components listed above (cup eq.)"
40,veg_dg,0.13630734995438676,0.0296070654150394,0.7692267738229237,0.10485126305376517,0.02277454741157502,0.031456086900621585,0.006832518003464381,Dark-green vegetables,Dark green vegetables (cup eq.)
40,veg_oth,0.7910394221925895,0.11338415612937638,0.6347023844290592,0.5020746074430218,0.07196519425179192,0.28896481474956764,0.04141896187758446,Other vegetables,Other vegetables not in the vegetable components listed above (cup eq.)
40,veg_ro,0.2644019933898758,0.02193399331009186,0.67509669703853,0.1784969124279084,0.01480756643650823,0.08590508096196739,0.007126426873583632,Red and orange vegetables,"Other red and orange vegetables, excluding tomatoes and tomato products (cup eq.)"
40,veg_sta,0.3678670349574608,0.04526148966271808,0.7794057841087858,0.2867176948287939,0.03527706684050248,0.08114934012866695,0.00998442282221559,Starchy vegetables,Total starchy vegetables (white potatoes + other starchy vegetables) (cup eq.)
40,veg_leg,0.18633361165378337,0.04938249414108913,0.5327121786905481,0.09926218422736545,0.026306656043072817,0.08707142742641792,0.023075838098016315,"Beans, peas, lentils (vegetables)","Beans, peas, and lentils  (legumes) computed as vegetables (cup eq.)"
40,pf_ns,0.9476177630621644,0.22417558572180185,0.9219476109596874,0.8736539327581255,0.2066781456917038,0.07396383030403886,0.017497440030098035,Nuts and seeds,"Peanuts, tree nuts, and seeds; excludes coconut (oz. eq.)"
40,pf_soy,0.06136955498892808,0.02544319428006251,0.7593166655867702,0.04659892586273681,0.01931944144261345,0.01477062912619127,0.006123752837449059,Soy foods,"Soy products, excluding calcium fortified soy milk (soymilk) and raw soybeans products (oz. eq.)"
40,pf_leg,0.7468260286849748,0.19688746915425973,0.5322451889555448,0.3974945607543536,0.10479240822298798,0.34933146793062125,0.09209506093127175,"Beans, peas, lentils (protein)",Beans and Peas (legumes) computed as protein foods (oz. eq.)
40,pf_egg,0.4651838782846988,0.0974414004419226,0.8137738434638769,0.3785544725491717,0.07929526295012607,0.08662940573552715,0.018146137491796527,Eggs,"Eggs (chicken, duck, goose, quail) and egg substitutes (oz. eq.)"
40,pf_poultry,1.2546672699984036,0.27303807711161276,0.6040092635454711,0.7578306537463425,0.1649175278760568,0.49683661625206105,0.10812054923555599,Unprocessed poultry,"Chicken, turkey, Cornish hens, duck, goose, quail, and pheasant (game birds); excludes organ meat and cured meat (oz. eq.)"
40,pf_poultry_tot,1.3431580069490483,0.2649570600898538,0.6110978105888306,0.8208009173214208,0.1619146793209629,0.5223570896276275,0.10304238076889091,Unprocessed and processed poultry,Combination of ‘uncured poultry’ and ‘cured poultry’
40,pf_redm,1.314782139828688,0.17782503765210497,0.7662292543475616,1.0074245386304272,0.13625474600449947,0.30735760119826094,0.04157029164760551,Unprocessed red meat,"Beef, veal, pork, lamb, and game meat; excludes organ meat and cured meat (oz. eq.)"
40,pf_redm_tot,1.9089816424675992,0.22963043275414327,0.7730047598057626,1.4756518960092766,0.17750541751520982,0.43332974645832256,0.05212501523893344,Unprocessed and processed red meat,Combination of ‘uncured red meat’ and ‘cured red meat’
40,pf_pm,0.6682698212889364,0.1642294358764981,0.7764200020309171,0.5188580560023566,0.12751101893676703,0.1494117652865798,0.036718416939731074,Processed meat,"Frankfurters, sausages, corned beef, cured ham and luncheon meat that are made from beef, pork, or poultry (oz. eq.)"
40,pf_seafood,1.724121996961721,0.3121657385280488,0.6147776539337362,1.059951676387675,0.19191252037076595,0.6641703205740459,0.12025321815728283,Seafood,"Seafood (finfish, shellfish, and other seafood) high in n-3 fatty acids (oz. eq.); Seafood (finfish, shellfish, and other seafood) low in n-3 fatty acids (oz. eq.)"
40,leg_tot,0.8191120818505191,0.21493238303523468,0.5478537847488464,0.4487536541753137,0.11775151951094207,0.3703584276752054,0.09718086352429262,"Beans, peas, lentils (total)","Beans and Peas (legumes) computed as protein foods (oz. eq.); Soy products, excluding calcium fortified soy milk (soymilk) and raw soybeans products (oz. eq.)"
40,added_sugar,12.510492022332157,1.5323940121970494,0.728917722922384,9.119119357557006,1.1169891539905692,3.3913726647751505,0.4154048582064802,Added sugars,Foods defined as added sugars (tsp. eq.)
40,ssb,221.49383505796808,43.39956032180282,0.6696555560083579,148.32457726816713,29.062756697815132,73.16925778980095,14.336803623987683,Sugar sweetened beverages,Sugar sweetened beverages (gm)
40,oil,25.74217119574605,1.653313029827682,0.7059694625922861,18.173186765019466,1.1671885111642728,7.568984430726584,0.48612451866340906,Oils,"Fats naturally present in nuts, seeds, and seafood; all unhydrogenated vegetable oils, except palm oil, palm kernel oil, and coconut oils; the fat present in avocado and olives above the allowable amount; 50% of the fat present in stick and tub margarines and margarine spreads (grams)"
40,kcal,NA,NA,0.7311296835582433,NA,NA,NA,NA,NA,NA
40,sat_fat,21.25749196116064,0.791640254757697,0.7122279794579819,15.140180547841736,0.5638283391036766,6.117311413318904,0.22781191565402042,Saturated fats,Total saturated fatty acids (gm)
40,sodium,3542.9249326774793,145.8819835668329,0.6958961196329471,2465.507712801078,101.51870628851637,1077.4172198764013,44.36327727831654,Sodium,Sodium (mg)
40,fiber,21.603730785406174,0.9256285508926024,0.7542473557794713,16.29455681986417,0.6981528869447292,5.309173965542006,0.22747566394787325,Fiber,Dietary fiber (gm)
40,sea_omega3_fa,0.2828446570572024,0.07164159998500506,0.5085379679498788,0.14383724714535007,0.036432473677052546,0.13900740991185234,0.03520912630795252,Seafood omega-3 fats,PFA 20:5 (Eicosapentaenoic) (gm); PFA 22:6 (Docosahexaenoic) (gm)
40,pufa_energy,7.722585483263253,0.25568978545370413,0.935852234529442,7.227198880856546,0.23928785706320263,0.495386602406707,0.016401928390501506,PUFA as percent of total energy intake,Total polyunsaturated fatty acids (%E)
40,sfat_energy,9.565871382522284,0.35623811464096394,0.936623275039998,8.959617782909415,0.3336609096290939,0.6062535996128691,0.02257720501187004,Saturated fat as percent of total energy intake,Total saturated fatty acids (%E)
40,pf_animal,5.461564676241994,0.3048864084163341,0.6869058811779052,3.7515808965441275,0.20942826703238865,1.7099837796978667,0.09545814138394543,Animal-protein foods,"Total of meat, poultry, seafood, organ meat, and cured meat (oz. eq.); Eggs (chicken, duck, goose, quail) and egg substitutes (oz. eq.)"
40,pf_plant,1.744284529751433,0.37060468688990295,0.7458935714772352,1.3010506175687861,0.2764316535105122,0.4432339121826469,0.09417303337939074,Plant-protein foods,"Beans and Peas (legumes) computed as protein foods (oz. eq.); Soy products, excluding calcium fortified soy milk (soymilk) and raw soybeans products (oz. eq.); Peanuts, tree nuts, and seeds; excludes coconut (oz. eq.)"
41,gr_refined,4.804755229339107,0.151432022889314,0.6719289526158302,3.228454148825259,0.10175156053251319,1.5763010805138478,0.04968046235680083,Refined grains,Refined grains that do not contain all of the components of the entire grain kernel (oz. eq.)
41,gr_whole,1.117393268677226,0.08620239477243401,0.9055438355835302,1.0118485863731934,0.07806004719871555,0.10554468230403263,0.00814234757371846,Whole grains,"Grains defined as whole grains and contain the entire grain kernel ― the bran, germ, and endosperm (oz. eq.)"
41,dairy_tot,1.5198151635904515,0.0732945519200443,0.7973653507654198,1.2118479510149043,0.0584425361009204,0.30796721257554727,0.014852015819123904,Dairy (total),"Total milk, yogurt, cheese, and whey (cup ep.)"
41,dairy_cow,1.515874651438927,0.07126865223159891,0.7965725790611549,1.2075041806301352,0.05677065411433727,0.30837047080879176,0.014497998117261636,Cow-based dairy,"Milk, yogurt, cheese, and whey (cup ep.)"
41,dairy_soy,0.00503922245590395,0.005008254478324,1,0.00503922245590395,0.005008254478324,0,0,Soy-based dairy,Calcium fortified soy milk (soymilk) (cup ep.)
41,fruit_tot,1.115535022197361,0.05763263740836485,0.8901464125920864,0.9929894981298143,0.05130148543727645,0.12254552406754667,0.006331151971088401,Fruits,Total intact fruits (whole or cut) and fruit juices (cup eq.)
41,fruit_exc_juice,0.930389592192858,0.05474748962938892,0.8902154202315754,0.8282471617930491,0.048737059487050274,0.10214243039980885,0.006010430142338646,Fruit excluding juice,"Intact fruits (whole or cut) of citrus, melons, and berries (cup eq.); Intact fruits (whole or cut); excluding citrus, melons, and berries (cup eq.)"
41,fruit_juice,0.17891691682996544,0.02423194986470975,0.8897807723731973,0.15919683244759775,0.021561123066730036,0.01972008438236769,0.0026708267979797147,Fruit juice,"Fruit juices, citrus and non-citrus (cup eq.)"
41,veg_exc_sta,1.1401027377765722,0.06632780791003018,0.6566598920066063,0.7486597406648001,0.04355481117923535,0.39144299711177205,0.02277299673079483,Vegetables excluding starchy,"Dark green vegetables (cup eq.); Other red and orange vegetables, excluding tomatoes and tomato products (cup eq.); Other vegetables not in the vegetable components listed above (cup eq.)"
41,veg_dg,0.11602089728699903,0.01273478028415391,0.6057910047396621,0.07028441593828828,0.007714615343476437,0.04573648134871076,0.005020164940677473,Dark-green vegetables,Dark green vegetables (cup eq.)
41,veg_oth,0.5413201297535744,0.03601630012340836,0.6471820726092268,0.3503326835190138,0.023309103761583374,0.19098744623456054,0.012707196361824987,Other vegetables,Other vegetables not in the vegetable components listed above (cup eq.)
41,veg_ro,0.44492922000227847,0.03619758152078958,0.6832283037628486,0.30398823627668403,0.024731212222766495,0.14094098372559447,0.01146636929802308,Red and orange vegetables,"Other red and orange vegetables, excluding tomatoes and tomato products (cup eq.)"
41,veg_sta,0.4630571544064187,0.03552202776356042,0.7052172393792115,0.3265558881052879,0.025050746356569786,0.1365012663011308,0.010471281406990633,Starchy vegetables,Total starchy vegetables (white potatoes + other starchy vegetables) (cup eq.)
41,veg_leg,0.07079159036748076,0.01263224152860763,0.8000537879501185,0.0566370800285161,0.01010647268526333,0.014154510338964655,0.0025257688433443005,"Beans, peas, lentils (vegetables)","Beans, peas, and lentils  (legumes) computed as vegetables (cup eq.)"
41,pf_ns,0.7712498582004685,0.07355992123400612,0.9070142296096164,0.6995345959722239,0.06671989528820613,0.07171526222824466,0.006840025945799995,Nuts and seeds,"Peanuts, tree nuts, and seeds; excludes coconut (oz. eq.)"
41,pf_soy,0.03938191223306563,0.00872760318437177,0.9702801929939614,0.03821148940197017,0.008468220502106953,0.001170422831095461,2.593826822648169e-4,Soy foods,"Soy products, excluding calcium fortified soy milk (soymilk) and raw soybeans products (oz. eq.)"
41,pf_leg,0.2837644341879176,0.05080378290436351,0.800475064329619,0.22714635371103126,0.04066716138855838,0.056618080476886316,0.010136621515805131,"Beans, peas, lentils (protein)",Beans and Peas (legumes) computed as protein foods (oz. eq.)
41,pf_egg,0.557375450657817,0.04503284791904899,0.7199853282824189,0.4013021468184296,0.032422989792488734,0.15607330383938745,0.012609858126560259,Eggs,"Eggs (chicken, duck, goose, quail) and egg substitutes (oz. eq.)"
41,pf_poultry,1.097036737047382,0.090884720271285,0.6082194023048263,0.6672390285133956,0.05527785024204229,0.4297977085339864,0.035606870029242704,Unprocessed poultry,"Chicken, turkey, Cornish hens, duck, goose, quail, and pheasant (game birds); excludes organ meat and cured meat (oz. eq.)"
41,pf_poultry_tot,1.2581149340093003,0.09452239665072391,0.6421476004845382,0.8078954860078353,0.060697330201310115,0.45021944800146496,0.0338250664494138,Unprocessed and processed poultry,Combination of ‘uncured poultry’ and ‘cured poultry’
41,pf_redm,1.1759197919551228,0.08179996804814817,0.6179551779156129,0.7266657242521184,0.05054871380868486,0.4492540677030043,0.03125125423946331,Unprocessed red meat,"Beef, veal, pork, lamb, and game meat; excludes organ meat and cured meat (oz. eq.)"
41,pf_redm_tot,1.9071463908518311,0.0907770121319395,0.6540893227105997,1.2474440911022389,0.059376274383072206,0.6597022997495923,0.0314007377488673,Unprocessed and processed red meat,Combination of ‘uncured red meat’ and ‘cured red meat’
41,pf_pm,0.8031624664286919,0.0615597289499816,0.7448269752181546,0.5982170704788352,0.04585134670906426,0.20494539594985672,0.015708382240917345,Processed meat,"Frankfurters, sausages, corned beef, cured ham and luncheon meat that are made from beef, pork, or poultry (oz. eq.)"
41,pf_seafood,0.4680515634728118,0.07424336169900031,0.625734576987074,0.2928760470777985,0.04645663852682229,0.17517551639501328,0.027786723172178018,Seafood,"Seafood (finfish, shellfish, and other seafood) high in n-3 fatty acids (oz. eq.); Seafood (finfish, shellfish, and other seafood) low in n-3 fatty acids (oz. eq.)"
