subgroup,food,GHG_impact_mean,GHG_impact_se,CED_impact_mean,CED_impact_se
38,veg_sta,0.019396878816909064,0.00279625692174162,0.1783883562751023,0.02638287012418596
39,veg_sta,0.038633094662943734,0.009049653074613785,0.17231181755732375,0.025540137975405015
40,veg_sta,0.020762239283914338,0.0072055317857852895,0.12489516983456646,0.023204409596326962
41,veg_sta,0.028009849902205328,0.003158270313503981,0.26152262325362563,0.02985834874324312
42,veg_sta,0.016685316358565447,0.002839156358831706,0.14644321102986732,0.027162709988248396
43,veg_sta,0.03356206868038046,0.013138353928982672,0.242625331274604,0.09549235119069645
44,veg_sta,0.02331501645387484,0.004930953915213318,0.2021789167425987,0.04534321371876727
45,veg_sta,0.018240813039183963,0.0018572491481456837,0.16946364465080763,0.016641767267659202
46,veg_sta,0.024710675857900547,0.004780230462456246,0.17515636100677143,0.02824314406842803
47,veg_sta,0.027155725282141163,0.00759708206491649,0.17569457005502306,0.03173467288986723
48,veg_sta,0.024972147101273583,0.010032783689599983,0.13381657112550413,0.033000003952739304
1,water,0.005717988021333795,5.552085316709468e-4,0.0858396822195685,0.008301166911667525
2,water,0.006439767765823297,5.899158349316939e-4,0.09647705112626791,0.008828792478189301
3,water,0.00796239604121826,8.877714899766581e-4,0.11935006645288533,0.01328555254900389
4,water,0.00786619916098596,8.186785796516145e-4,0.11790341495890368,0.012242356471471932
5,water,0.004053116847753134,4.4721022047578934e-4,0.06092938319967715,0.006682586834554245
6,water,0.006407614296528816,5.520770226211678e-4,0.09597490681913476,0.008266108556621922
7,water,0.007152727465677245,6.364923227634717e-4,0.10716756281528736,0.009522055355931286
8,water,0.005402303301996641,5.644778597663781e-4,0.08102407612652139,0.008440972546635155
9,water,0.006282488854909375,6.153195807924963e-4,0.09424299797688421,0.009198553062997033
10,water,0.007071260582858175,8.359404403099906e-4,0.10598325378865626,0.012513247956991701
11,water,0.009019713232133738,0.001187262268549449,0.13512197928360367,0.01776434072086618
12,water,0.007205234518732261,9.960534840658083e-4,0.10798742220267758,0.014906253677415614
13,water,0.0050950906784266855,5.793903160731855e-4,0.07651654511298309,0.008667823937885583
14,water,0.007886562280288813,6.421228112520789e-4,0.11813699307728869,0.009605322167762336
15,water,0.008476825819157359,7.22952922868848e-4,0.12697094754829644,0.01082276673593634
16,water,0.005961256583060434,9.285911052217468e-4,0.08937349545857176,0.013881651499412445
17,water,0.004822551754973204,5.353346193805764e-4,0.07238042849818263,0.008007761117553915
18,water,0.005643334337149912,6.616499117159603e-4,0.08457197966846541,0.009898642112203888
19,water,0.007882031747673128,7.584390521285585e-4,0.1180609712801616,0.011349174700951143
20,water,0.006049795223910875,0.0010315555969098423,0.09080217071777134,0.015424157344232968
21,water,0.0048908858098995435,5.612897262709947e-4,0.07335996900947715,0.008398603948029916
22,water,0.00773543946348508,6.273422788907215e-4,0.11587774401720376,0.009387489020746223
23,water,0.007903644277908885,5.557398095538693e-4,0.11839246382881449,0.008314369905536363
24,water,0.0037920511037615474,4.6914297348623035e-4,0.05700928455117802,0.006994971765016015
25,water,0.0032079251510554823,5.255376549997338e-4,0.04818017904231307,0.007867426932590176
26,water,0.00630999424052324,5.783428345587749e-4,0.09453440972561572,0.008654890845960222
27,water,0.006810619419375888,8.214464240540142e-4,0.10201375011648121,0.01229377516285959
28,water,0.005035123813446175,0.0011809521834128909,0.07550104153134901,0.01766450723299973
29,water,0.0045512882686311665,5.643261815415947e-4,0.06828855529468195,0.008440954737200895
30,water,0.007469862084478996,5.401428551095227e-4,0.11189000913959621,0.008081897483081423
31,water,0.006486730356241769,6.348975088795114e-4,0.09721147467110637,0.009492988396639434
32,water,0.005387554391210581,7.864414679080425e-4,0.08076322772065032,0.011759106120834764
33,water,0.0030606076876175006,3.8738053539282604e-4,0.0460000961708543,0.005798393580448641
34,water,0.0053500808624212005,6.663655524501955e-4,0.08016845478895898,0.009965766361405929
35,water,0.005815694721757706,0.0010155818414336096,0.08710932312746865,0.015196040536019875
36,water,0.00458594707424894,8.725905588279674e-4,0.06877189358677613,0.013054321651217587
37,water,0.0032988286311178765,4.504598419240964e-4,0.04956995719553133,0.006736313597242925
38,water,0.0069010894090718545,5.699258683830816e-4,0.10336422364871566,0.00853153263980629
39,water,0.006973864013614327,5.918704356164372e-4,0.10444609192220534,0.008854075649639805
40,water,0.0034676998073737597,4.674585339577534e-4,0.05210522538924728,0.006989335656519985
41,water,0.0014964105981450666,2.009929543671572e-4,0.022531807378099032,0.003000877218535342
42,water,0.003051726033690137,5.579074878447696e-4,0.04578899291101482,0.008344765308506091
43,water,0.0048559838458323715,8.186146725035424e-4,0.07274096640579814,0.012263942102324609
44,water,0.0023781616647270427,6.735290436912935e-4,0.03572370684616104,0.010066105375550439
45,water,0.0020049943842081817,2.1343335064374913e-4,0.03018548375658893,0.003194220493289831
46,water,0.004212917830780967,6.210783458227304e-4,0.06314344859027984,0.00928712656954151
47,water,0.004086077847795348,6.600218654642183e-4,0.06123803857379746,0.009873362880152739
48,water,0.003134387830513202,7.542592767783218e-4,0.04705837493519756,0.011275933876725494
