subgroup,food,food_type,mixed_dish,costperDGA,costper100g
14,veg_ro,Total,Non-Mixed,0.6307183878872332,0.43799888047724533
14,veg_sta,Grocery,Non-Mixed,0.6991478827359658,0.5217521512954969
14,veg_sta,Non-Grocery,Non-Mixed,0.4821016101008216,0.35977732097076237
14,veg_sta,Total,Non-Mixed,0.5602659357967117,0.41810890731097883
15,added_sugar,Grocery,Non-Mixed,0.029496329795421286,0.7022935665576496
15,added_sugar,Non-Grocery,Non-Mixed,0.06130527135978882,1.45964931809021
15,added_sugar,Total,Non-Mixed,0.03876124046139744,0.92288667765232
15,dairy_tot,Grocery,Non-Mixed,0.4301149982541865,0.2886677840632124
15,dairy_tot,Non-Grocery,Non-Mixed,0,0
15,dairy_tot,Total,Non-Mixed,0.3232130384446074,0.21692150231181706
15,fruit_exc_juice,Grocery,Mixed,0.45712936000000004,0.30074300000000004
15,fruit_exc_juice,Grocery,Non-Mixed,0.6101477512289073,0.4014129942295443
15,fruit_exc_juice,Non-Grocery,Mixed,0,0
15,fruit_exc_juice,Non-Grocery,Non-Mixed,0.6809495379467606,0.4479931170702372
15,fruit_exc_juice,Total,Mixed,0.45712936000000004,0.30074300000000004
15,fruit_exc_juice,Total,Non-Mixed,0.6268609998210304,0.4124085525138358
15,fruit_juice,Grocery,Mixed,0.5700360599999998,0.22710599999999997
15,fruit_juice,Grocery,Non-Mixed,0.44526015504573974,0.17739448408196803
15,fruit_juice,Non-Grocery,Mixed,0,0
15,fruit_juice,Non-Grocery,Non-Mixed,0.5740363439544864,0.22869973862728543
15,fruit_juice,Total,Mixed,0.5700360599999998,0.22710599999999997
15,fruit_juice,Total,Non-Mixed,0.4747218649447479,0.18913221710946132
15,gr_refined,Grocery,Mixed,0.21108051437866296,0.5863347621629527
15,gr_refined,Grocery,Non-Mixed,0.17289420399410815,0.48026167776141154
15,gr_refined,Non-Grocery,Mixed,0.5489249454742283,1.52479151520619
15,gr_refined,Non-Grocery,Non-Mixed,0.502266264806419,1.3951840689067194
15,gr_refined,Total,Mixed,0.3775141157944056,1.0486503216511267
15,gr_refined,Total,Non-Mixed,0.264582549072622,0.7349515252017278
15,gr_whole,Grocery,Mixed,0.11823214832629735,0.2318277418162693
15,gr_whole,Grocery,Non-Mixed,0.2061279742854545,0.4041724985989304
15,gr_whole,Non-Grocery,Mixed,0.8229268481346579,1.6135820551659958
15,gr_whole,Non-Grocery,Non-Mixed,0.47938940398050683,0.9399792234911899
15,gr_whole,Total,Mixed,0.13256309227910973,0.259927631919823
15,gr_whole,Total,Non-Mixed,0.2297445604752739,0.4504795303436743
15,leg_tot,Grocery,Mixed,0.14213186834590405,0.38414018471865957
15,leg_tot,Grocery,Non-Mixed,0.11589667666479297,0.31323426125619724
15,leg_tot,Non-Grocery,Mixed,0.16344843580385607,0.441752529199611
15,leg_tot,Non-Grocery,Non-Mixed,0.18618675363763623,0.5032074422638817
15,leg_tot,Total,Mixed,0.1443785783141548,0.39021237382204
15,leg_tot,Total,Non-Mixed,0.13062208903950603,0.353032673079746
15,oil,Grocery,Non-Mixed,0.01015129,1.015129
15,oil,Non-Grocery,Non-Mixed,0.003278687741753084,0.3278687741753084
15,oil,Total,Non-Mixed,0.004014612816377255,0.4014612816377255
15,pf_egg,Grocery,Mixed,0.24528838897949912,0.49057677795899823
15,pf_egg,Grocery,Non-Mixed,0.21689724988722278,0.43379449977444556
15,pf_egg,Non-Grocery,Mixed,4.578119277919287,9.156238555838573
15,pf_egg,Non-Grocery,Non-Mixed,2.4808392237970844,4.961678447594169
15,pf_egg,Total,Mixed,1.7856030425747387,3.5712060851494773
15,pf_egg,Total,Non-Mixed,0.6917102206339832,1.3834204412679665
15,pf_ns,Grocery,Mixed,0.0651643156084569,0.43442877072304603
15,pf_ns,Grocery,Non-Mixed,0.16940904416149563,1.1293936277433043
15,pf_ns,Non-Grocery,Mixed,0.10907897165708988,0.7271931443805992
15,pf_ns,Non-Grocery,Non-Mixed,0.625871848535307,4.17247899023538
15,pf_ns,Total,Mixed,0.08912961680297768,0.5941974453531845
15,pf_ns,Total,Non-Mixed,0.20041536939876084,1.3361024626584057
15,pf_pm,Grocery,Non-Mixed,0.371886366846264,1.1996334414395613
15,pf_pm,Non-Grocery,Non-Mixed,1.708913500488452,5.5126241951240385
15,pf_pm,Total,Non-Mixed,0.7882396598734632,2.542708580236978
15,pf_poultry,Grocery,Mixed,0.153976326937146,0.5309528515074
15,pf_poultry,Grocery,Non-Mixed,0.24768981001457777,0.8541027931537165
15,pf_poultry,Non-Grocery,Mixed,1.8546136536477906,6.3952194953372095
15,pf_poultry,Non-Grocery,Non-Mixed,1.6165906944508224,5.574450670520077
15,pf_poultry,Total,Mixed,0.8632400062322801,2.9766896766630353
15,pf_poultry,Total,Non-Mixed,0.8910162251002826,3.0724697417251123
15,pf_redm,Grocery,Mixed,0.19315212439860857,0.6230713690277696
15,pf_redm,Grocery,Non-Mixed,0.584578519414272,1.8857371594008772
15,pf_redm,Non-Grocery,Mixed,1.321133355830832,4.261720502680103
15,pf_redm,Non-Grocery,Non-Mixed,2.5303530925094773,8.162429330675733
15,pf_redm,Total,Mixed,0.6898911054218843,2.2254551787802717
15,pf_redm,Total,Non-Mixed,1.0432384680289402,3.3652853807385164
15,pf_seafood,Grocery,Mixed,0.5401290937542479,1.8625141163939583
15,pf_seafood,Grocery,Non-Mixed,0.4922582540265914,1.6974422552641084
15,pf_seafood,Non-Grocery,Mixed,2.071324280399535,7.142497518619087
15,pf_seafood,Non-Grocery,Non-Mixed,2.4585411743956715,8.477728187571282
15,pf_seafood,Total,Mixed,1.6513774526591265,5.694405009169402
15,pf_seafood,Total,Non-Mixed,1.6589003421985618,5.720346007581248
15,sat_fat,Grocery,Non-Mixed,0.006896648002046644,0.6896648002046644
15,sat_fat,Non-Grocery,Non-Mixed,0.0018015929593601094,0.18015929593601093
15,sat_fat,Total,Non-Mixed,0.005350446625359224,0.5350446625359223
15,ssb,Grocery,Non-Mixed,0.2871160673644687,0.11963169473519529
15,ssb,Non-Grocery,Non-Mixed,0.10585727407178175,0.04410719752990906
15,ssb,Total,Non-Mixed,0.20146795594815337,0.083944981645063907
15,veg_dg,Grocery,Non-Mixed,1.0316488548645455,0.8742786905631742
15,veg_dg,Non-Grocery,Non-Mixed,0.9415864855591393,0.7979546487789316
15,veg_dg,Total,Non-Mixed,0.9738601649664503,0.8253052245478393
15,veg_oth,Grocery,Mixed,0,0
15,veg_oth,Grocery,Non-Mixed,0.7466389081292185,0.5333135058065847
15,veg_oth,Non-Grocery,Mixed,0,0
15,veg_oth,Non-Grocery,Non-Mixed,1.4228890500530331,1.0163493214664523
15,veg_oth,Total,Mixed,0,0
15,veg_oth,Total,Non-Mixed,0.900148964574933,0.6429635461249522
15,veg_ro,Grocery,Non-Mixed,0.6531079304864253,0.45354717394890653
15,veg_ro,Non-Grocery,Non-Mixed,0.751012031472032,0.5215361329666889
15,veg_ro,Total,Non-Mixed,0.6915887410460515,0.480269959059758
15,veg_sta,Grocery,Non-Mixed,0.5168575088070838,0.38571455881125655
15,veg_sta,Non-Grocery,Non-Mixed,0.45035513482011347,0.33608592150754735
15,veg_sta,Total,Non-Mixed,0.48861012220022443,0.3646344195524063
16,added_sugar,Grocery,Non-Mixed,0.0280208823423781,0.6671638652947166
16,added_sugar,Non-Grocery,Non-Mixed,0.07409877254732104,1.7642564892219295
16,added_sugar,Total,Non-Mixed,0.04326278259419465,1.0300662522427297
16,dairy_tot,Grocery,Non-Mixed,0.3442440813272483,0.2310362961927841
16,dairy_tot,Non-Grocery,Non-Mixed,0,0
16,dairy_tot,Total,Non-Mixed,0.28253665009793016,0.1896219128174028
16,fruit_exc_juice,Grocery,Mixed,0.47258228451768036,0.3109093977090002
16,fruit_exc_juice,Grocery,Non-Mixed,0.5742652312429906,0.377806073186178
16,fruit_exc_juice,Non-Grocery,Mixed,0,0
16,fruit_exc_juice,Non-Grocery,Non-Mixed,0.6427477586124765,0.42286036750820816
16,fruit_exc_juice,Total,Mixed,0.47258228451768036,0.3109093977090002
16,fruit_exc_juice,Total,Non-Mixed,0.5818878713082373,0.38282096796594556
16,fruit_juice,Grocery,Mixed,0,0
16,fruit_juice,Grocery,Non-Mixed,0.5589871438208097,0.22270404136287242
16,fruit_juice,Non-Grocery,Mixed,0,0
16,fruit_juice,Non-Grocery,Non-Mixed,0.40065155746100906,0.15962213444661716
16,fruit_juice,Total,Mixed,0,0
16,fruit_juice,Total,Non-Mixed,0.5028417675924005,0.20033536557466156
16,gr_refined,Grocery,Mixed,0.12841380368066183,0.35670501022406065
16,gr_refined,Grocery,Non-Mixed,0.17256303168964132,0.47934175469344814
16,gr_refined,Non-Grocery,Mixed,0.5959343366116143,1.6553731572544843
16,gr_refined,Non-Grocery,Non-Mixed,0.48275533831590617,1.3409870508775172
16,gr_refined,Total,Mixed,0.29701087332661724,0.825030203685048
16,gr_refined,Total,Non-Mixed,0.24922067261775513,0.6922796461604309
16,gr_whole,Grocery,Mixed,0.4530230916764172,0.8882805719145435
16,gr_whole,Grocery,Non-Mixed,0.1870034487976982,0.36667342901509453
16,gr_whole,Non-Grocery,Mixed,0.8229268481346579,1.6135820551659958
16,gr_whole,Non-Grocery,Non-Mixed,0.22330938600863945,0.4378615411934107
16,gr_whole,Total,Mixed,0.47741459235831335,0.9361070438398301
16,gr_whole,Total,Non-Mixed,0.19162930878209192,0.3757437427099841
16,leg_tot,Grocery,Mixed,0.23570388353110536,0.6370375230570415
16,leg_tot,Grocery,Non-Mixed,0.16456073141157965,0.4447587335448098
16,leg_tot,Non-Grocery,Mixed,0.49769617414416256,1.345124794984223
16,leg_tot,Non-Grocery,Non-Mixed,0.19879277073166246,0.5372777587342229
16,leg_tot,Total,Mixed,0.297413194702308,0.8038194451413729
16,leg_tot,Total,Non-Mixed,0.17039739818843538,0.46053350861739295
16,oil,Grocery,Non-Mixed,0.007528848591203801,0.7528848591203801
16,oil,Non-Grocery,Non-Mixed,0.0012568564702775205,0.12568564702775203
16,oil,Total,Non-Mixed,0.00688770017656312,0.688770017656312
16,pf_egg,Grocery,Mixed,0.24781526964054618,0.49563053928109235
16,pf_egg,Grocery,Non-Mixed,0.21405913309192837,0.42811826618385673
16,pf_egg,Non-Grocery,Mixed,4.995051259832471,9.990102519664942
16,pf_egg,Non-Grocery,Non-Mixed,3.910073355417058,7.820146710834116
16,pf_egg,Total,Mixed,1.2863398054278596,2.5726796108557193
16,pf_egg,Total,Non-Mixed,1.2694675100907358,2.5389350201814715
16,pf_ns,Grocery,Mixed,0,0
16,pf_ns,Grocery,Non-Mixed,0.16055855242445582,1.0703903494963722
16,pf_ns,Non-Grocery,Mixed,0.11368951992369448,0.75793013282463
16,pf_ns,Non-Grocery,Non-Mixed,0.4063567259805951,2.709044839870634
16,pf_ns,Total,Mixed,0.11368951992369448,0.75793013282463
16,pf_ns,Total,Non-Mixed,0.18045334601451693,1.2030223067634462
16,pf_pm,Grocery,Non-Mixed,0.3659159934633753,1.180374172462501
16,pf_pm,Non-Grocery,Non-Mixed,1.3825921468600175,4.459974667290379
16,pf_pm,Total,Non-Mixed,0.6095080401243235,1.9661549681429789
16,pf_poultry,Grocery,Mixed,0.25004255119311614,0.8622156937693661
16,pf_poultry,Grocery,Non-Mixed,0.25356435626135604,0.8743598491770899
16,pf_poultry,Non-Grocery,Mixed,1.3380972309346484,4.614128382533271
16,pf_poultry,Non-Grocery,Non-Mixed,1.859186352756443,6.41098742329808
16,pf_poultry,Total,Mixed,0.7663363387615506,2.642539099177761
16,pf_poultry,Total,Non-Mixed,1.2289144507253784,4.237636036984064
16,pf_redm,Grocery,Mixed,0.24556613854541812,0.7921488340174778
16,pf_redm,Grocery,Non-Mixed,0.4465386663517247,1.440447310812015
16,pf_redm,Non-Grocery,Mixed,1.6735292335444503,5.3984813985304845
16,pf_redm,Non-Grocery,Non-Mixed,2.939200454579663,9.481291788966654
16,pf_redm,Total,Mixed,0.7143532161120699,2.3043652132647416
16,pf_redm,Total,Non-Mixed,1.229920963163609,3.967486977947126
16,pf_seafood,Grocery,Mixed,0.21225318860639736,0.7319075469186116
16,pf_seafood,Grocery,Non-Mixed,0.5449720570870487,1.8792139899553404
16,pf_seafood,Non-Grocery,Mixed,2.026311006546132,6.987279332917697
16,pf_seafood,Non-Grocery,Non-Mixed,2.9181153775531423,10.062466819148767
16,pf_seafood,Total,Mixed,1.3670299686980336,4.713896443786323
16,pf_seafood,Total,Non-Mixed,1.775895559268535,6.123777790581156
16,sat_fat,Grocery,Non-Mixed,0.009400139058683497,0.9400139058683498
16,sat_fat,Non-Grocery,Non-Mixed,0.002358976880864513,0.23589768808645128
16,sat_fat,Total,Non-Mixed,0.006904209112364032,0.6904209112364031
16,ssb,Grocery,Non-Mixed,0.24543748350552858,0.10226561812730357
16,ssb,Non-Grocery,Non-Mixed,0.0993280544202755,0.041386689341781455
16,ssb,Total,Non-Mixed,0.2034055682720631,0.08475232011335963
16,veg_dg,Grocery,Non-Mixed,0.8528915758008988,0.7227894710177108
16,veg_dg,Non-Grocery,Non-Mixed,0.922651106231758,0.7819077171455576
16,veg_dg,Total,Non-Mixed,0.8717824485289407,0.7387986851940176
16,veg_oth,Grocery,Mixed,0,0
16,veg_oth,Grocery,Non-Mixed,0.8035277426656277,0.5739483876183055
16,veg_oth,Non-Grocery,Mixed,0,0
16,veg_oth,Non-Grocery,Non-Mixed,1.6119350410374969,1.1513821721696407
16,veg_oth,Total,Mixed,0,0
16,veg_oth,Total,Non-Mixed,1.02625749884218,0.7330410706015572
16,veg_ro,Grocery,Non-Mixed,0.5828692589466601,0.40477031871295843
16,veg_ro,Non-Grocery,Non-Mixed,0.7269144870831729,0.5048017271410923
16,veg_ro,Total,Non-Mixed,0.6372534435448995,0.4425371135728469
16,veg_sta,Grocery,Non-Mixed,0.6632870286247262,0.49499031986919867
16,veg_sta,Non-Grocery,Non-Mixed,0.43172075228328943,0.3221796658830518
16,veg_sta,Total,Non-Mixed,0.5511019969693066,0.4112701469920198
17,added_sugar,Grocery,Non-Mixed,0.03320021666321593,0.7904813491241888
17,added_sugar,Non-Grocery,Non-Mixed,0.05897298761461156,1.4041187527288466
17,added_sugar,Total,Non-Mixed,0.04106112661843385,0.9776458718674725
17,dairy_tot,Grocery,Non-Mixed,0.45698885915748855,0.3067039323204621
17,dairy_tot,Non-Grocery,Non-Mixed,0,0
17,dairy_tot,Total,Non-Mixed,0.3889878895127985,0.2610656976595963
17,fruit_exc_juice,Grocery,Mixed,0.5731628993684705,0.37708085484767795
17,fruit_exc_juice,Grocery,Non-Mixed,0.6928522512068082,0.45582384947816323
17,fruit_exc_juice,Non-Grocery,Mixed,0,0
17,fruit_exc_juice,Non-Grocery,Non-Mixed,1.221814999215456,0.8038256573785895
17,fruit_exc_juice,Total,Mixed,0.5731628993684705,0.37708085484767795
17,fruit_exc_juice,Total,Non-Mixed,0.7365261191872665,0.4845566573600438
17,fruit_juice,Grocery,Mixed,0.6173596,0.24596
17,fruit_juice,Grocery,Non-Mixed,0.4295452848050999,0.17113357960362546
17,fruit_juice,Non-Grocery,Mixed,0,0
17,fruit_juice,Non-Grocery,Non-Mixed,0.3725689283160363,0.14843383598248458
17,fruit_juice,Total,Mixed,0.6173596,0.24596
17,fruit_juice,Total,Non-Mixed,0.40547075646555375,0.16154213405002144
17,gr_refined,Grocery,Mixed,0.15916315140870146,0.4421198650241707
17,gr_refined,Grocery,Non-Mixed,0.23600434737382633,0.655567631593962
17,gr_refined,Non-Grocery,Mixed,0.6538337974584643,1.8162049929401785
17,gr_refined,Non-Grocery,Non-Mixed,0.4931009317005747,1.3697248102793742
17,gr_refined,Total,Mixed,0.4037778682417807,1.121605189560502
17,gr_refined,Total,Non-Mixed,0.29846592637338043,0.8290720177038345
17,gr_whole,Grocery,Mixed,0.2992017929542677,0.58667018226327
17,gr_whole,Grocery,Non-Mixed,0.3050015238880605,0.5980422037020794
17,gr_whole,Non-Grocery,Mixed,0,0
17,gr_whole,Non-Grocery,Non-Mixed,0.682725408444201,1.3386772714592177
17,gr_whole,Total,Mixed,0.2992017929542677,0.58667018226327
17,gr_whole,Total,Non-Mixed,0.33938524613698623,0.6654612669352671
17,leg_tot,Grocery,Mixed,0.19427053902794653,0.525055510886342
17,leg_tot,Grocery,Non-Mixed,0.15881627908596171,0.42923318671881544
17,leg_tot,Non-Grocery,Mixed,0.6834371171078015,1.8471273435345987
17,leg_tot,Non-Grocery,Non-Mixed,0.2514669981767152,0.6796405356127437
17,leg_tot,Total,Mixed,0.2808177129568128,0.7589667917751698
17,leg_tot,Total,Non-Mixed,0.18789250770975796,0.5078175884047512
17,oil,Grocery,Non-Mixed,0.010760047714705246,1.0760047714705245
17,oil,Non-Grocery,Non-Mixed,0.00309432912907085,0.309432912907085
17,oil,Total,Non-Mixed,0.00399662901024546,0.399662901024546
17,pf_egg,Grocery,Mixed,0.22282818252379794,0.44565636504759587
17,pf_egg,Grocery,Non-Mixed,0.21759399130600823,0.43518798261201647
17,pf_egg,Non-Grocery,Mixed,5.226678858197346,10.453357716394692
17,pf_egg,Non-Grocery,Non-Mixed,3.231425918145208,6.462851836290416
17,pf_egg,Total,Mixed,2.689616831501575,5.37923366300315
17,pf_egg,Total,Non-Mixed,0.778526482923885,1.55705296584777
17,pf_ns,Grocery,Mixed,0.062152691534055574,0.4143512768937038
17,pf_ns,Grocery,Non-Mixed,0.1644379546607509,1.0962530310716727
17,pf_ns,Non-Grocery,Mixed,0.1073812577100237,0.7158750514001581
17,pf_ns,Non-Grocery,Non-Mixed,0.40372181704680526,2.691478780312035
17,pf_ns,Total,Mixed,0.06543061794632188,0.43620411964214584
17,pf_ns,Total,Non-Mixed,0.18809958357235929,1.2539972238157286
17,pf_pm,Grocery,Non-Mixed,0.3500490094473198,1.1291903530558705
17,pf_pm,Non-Grocery,Non-Mixed,1.7176951259266695,5.540952019118289
17,pf_pm,Total,Non-Mixed,0.6092576096359922,1.9653471278580394
17,pf_poultry,Grocery,Mixed,0.18011572194234773,0.6210886963529233
17,pf_poultry,Grocery,Non-Mixed,0.28581700020027917,0.9855758627595834
17,pf_poultry,Non-Grocery,Mixed,1.6286058912241632,5.615882383531598
17,pf_poultry,Non-Grocery,Non-Mixed,1.5370902614963569,5.300311246539162
17,pf_poultry,Total,Mixed,0.8344228129945731,2.877320044808873
17,pf_poultry,Total,Non-Mixed,0.8693575402077393,2.9977846214059976
17,pf_redm,Grocery,Mixed,0.24381876422847895,0.7865121426725128
17,pf_redm,Grocery,Non-Mixed,0.5278144403497865,1.7026272269347953
17,pf_redm,Non-Grocery,Mixed,1.5891218101039992,5.126199387432256
17,pf_redm,Non-Grocery,Non-Mixed,3.1760275928567725,10.245250299537975
17,pf_redm,Total,Mixed,0.9487387947673352,3.06044772505592
17,pf_redm,Total,Non-Mixed,1.3760484553988077,4.438865985157444
17,pf_seafood,Grocery,Mixed,0.15468433872465812,0.5333942714643384
17,pf_seafood,Grocery,Non-Mixed,0.48906195062121605,1.6864205193835038
17,pf_seafood,Non-Grocery,Mixed,2.074040861573256,7.151865039907779
17,pf_seafood,Non-Grocery,Non-Mixed,3.1386467970072753,10.82291998968026
17,pf_seafood,Total,Mixed,1.4701375910592998,5.069439969169999
17,pf_seafood,Total,Non-Mixed,2.007699563732586,6.92310194390547
17,sat_fat,Grocery,Non-Mixed,0.007253631812916869,0.7253631812916869
17,sat_fat,Non-Grocery,Non-Mixed,0.002634109820434755,0.26341098204347546
17,sat_fat,Total,Non-Mixed,0.006998369924191082,0.6998369924191082
17,ssb,Grocery,Non-Mixed,0.24738011087117023,0.10307504619632094
17,ssb,Non-Grocery,Non-Mixed,0.08779251211989539,0.03658021338328975
17,ssb,Total,Non-Mixed,0.1901897790419391,0.07924574126747462
17,veg_dg,Grocery,Non-Mixed,0.7508542494834063,0.6363171605791579
17,veg_dg,Non-Grocery,Non-Mixed,0.9071286678478063,0.7687531083455986
17,veg_dg,Total,Non-Mixed,0.7828018254347938,0.6633913774871134
17,veg_oth,Grocery,Mixed,0,0
17,veg_oth,Grocery,Non-Mixed,0.6361565444747581,0.4543975317676844
17,veg_oth,Non-Grocery,Mixed,0,0
17,veg_oth,Non-Grocery,Non-Mixed,1.8332407270548405,1.309457662182029
17,veg_oth,Total,Mixed,0,0
17,veg_oth,Total,Non-Mixed,1.0060102830527782,0.7185787736091274
17,veg_ro,Grocery,Non-Mixed,0.6407234064282381,0.4449468100196098
17,veg_ro,Non-Grocery,Non-Mixed,0.8252045227244174,0.5730586963364009
17,veg_ro,Total,Non-Mixed,0.7151720144722103,0.49664723227236834
17,veg_sta,Grocery,Non-Mixed,0.6370394895587232,0.4754026041483009
17,veg_sta,Non-Grocery,Non-Mixed,0.4896174028449149,0.3653861215260559
17,veg_sta,Total,Non-Mixed,0.5787251797089246,0.4318844624693467
18,added_sugar,Grocery,Non-Mixed,0.028108247599527812,0.6692439904649479
18,added_sugar,Non-Grocery,Non-Mixed,0.060571104133035104,1.4421691460246453
18,added_sugar,Total,Non-Mixed,0.04174482749600618,0.9939244641906233
18,dairy_tot,Grocery,Non-Mixed,0.4317967879907558,0.2897965020072187
18,dairy_tot,Non-Grocery,Non-Mixed,0,0
18,dairy_tot,Total,Non-Mixed,0.3529749078947057,0.23689591133872864
18,fruit_exc_juice,Grocery,Mixed,0.5509540288880069,0.362469755847373
18,fruit_exc_juice,Grocery,Non-Mixed,0.6097028294402209,0.4011202825264611
18,fruit_exc_juice,Non-Grocery,Mixed,0.617445786439376,0.40621433318379996
18,fruit_exc_juice,Non-Grocery,Non-Mixed,0.8400849080543976,0.5526874395094721
18,fruit_exc_juice,Total,Mixed,0.5784736920068267,0.38057479737291233
18,fruit_exc_juice,Total,Non-Mixed,0.6469530008131015,0.4256269742191457
18,fruit_juice,Grocery,Mixed,0.6173595999999999,0.24595999999999998
18,fruit_juice,Grocery,Non-Mixed,0.46844596895301016,0.1866318601406415
18,fruit_juice,Non-Grocery,Mixed,0,0
18,fruit_juice,Non-Grocery,Non-Mixed,0.4139722934338439,0.16492920057125257
18,fruit_juice,Total,Mixed,0.6173595999999999,0.24595999999999998
18,fruit_juice,Total,Non-Mixed,0.4653313976004829,0.18539099505995338
18,gr_refined,Grocery,Mixed,0.19704798768111878,0.547355521336441
18,gr_refined,Grocery,Non-Mixed,0.1815661627979804,0.5043504522166122
18,gr_refined,Non-Grocery,Mixed,0.6000975544355103,1.666937651209751
18,gr_refined,Non-Grocery,Non-Mixed,0.43925694621194783,1.2201581839220774
18,gr_refined,Total,Mixed,0.34592078194121895,0.9608910609478305
18,gr_refined,Total,Non-Mixed,0.25065400277824845,0.696261118828468
18,gr_whole,Grocery,Mixed,0.18372269585273324,0.3602405801033985
18,gr_whole,Grocery,Non-Mixed,0.1966420267284827,0.38557260142839744
18,gr_whole,Non-Grocery,Mixed,0.8229268481346581,1.6135820551659963
18,gr_whole,Non-Grocery,Non-Mixed,0.6631518381318977,1.3002977218272505
18,gr_whole,Total,Mixed,0.23447839280848864,0.4597615545264483
18,gr_whole,Total,Non-Mixed,0.25517567185650525,0.5003444546205985
18,leg_tot,Grocery,Mixed,0.22719327561150326,0.6140358800310899
18,leg_tot,Grocery,Non-Mixed,0.1324515127430087,0.35797706146759106
18,leg_tot,Non-Grocery,Mixed,0,0
18,leg_tot,Non-Grocery,Non-Mixed,0.19686442107607827,0.5320660029083196
18,leg_tot,Total,Mixed,0.22719327561150326,0.6140358800310899
