disease,subgroup,Sex,Age_label,Race_label,count,se,X1,X2,X3
GC_medSBP,16,2,35-44,OTH,7,5,8.478972054711045,6.764548651329603,7.437261869209307
GC_medSBP,17,1,45-54,NHW,107,23,88.4003886078866,100.22064718308901,84.88208818151577
GC_medSBP,18,1,45-54,NHB,42,12,53.843878460473,47.98506794203813,46.17973837740814
GC_medSBP,19,1,45-54,HIS,71,13,53.59825149346931,60.490772042851,80.53257344524468
GC_medSBP,20,1,45-54,OTH,13,6,13.347027301939685,16.642872242580616,19.506266653465303
GC_medSBP,21,2,45-54,NHW,33,11,32.321263188183906,27.84491848462419,15.927095287508276
GC_medSBP,22,2,45-54,NHB,16,8,14.313181417020228,21.10110294182918,12.417510129901242
GC_medSBP,23,2,45-54,HIS,48,11,44.12440555018802,62.42747736773494,54.00068876408863
GC_medSBP,24,2,45-54,OTH,34,12,33.52139862819763,27.580004306561577,17.473629868702506
GC_medSBP,25,1,55-64,NHW,287,39,313.37258489413466,247.19373223336652,269.547672245175
GC_medSBP,26,1,55-64,NHB,131,26,110.5768618259671,148.09650983878493,147.67654389946236
GC_medSBP,27,1,55-64,HIS,139,21,122.06843727687558,133.60562945951648,111.20384620862521
GC_medSBP,28,1,55-64,OTH,75,18,76.5009725839268,79.42975850975816,55.31735314734006
GC_medSBP,29,2,55-64,NHW,115,24,138.20356079559127,134.8100500283757,126.78696673788997
GC_medSBP,30,2,55-64,NHB,46,14,56.15728387854779,53.35227741877722,31.18606798153678
GC_medSBP,31,2,55-64,HIS,42,12,31.06060992467274,47.893941722605284,44.06635938392455
GC_medSBP,32,2,55-64,OTH,32,11,40.018147973852294,17.144123555250665,28.441588041547384
GC_medSBP,33,1,65-74,NHW,500,47,499.22344104803926,541.7884616599754,536.8656040030083
GC_medSBP,34,1,65-74,NHB,93,19,55.19887038143491,115.7112690728053,95.39639986454213
GC_medSBP,35,1,65-74,HIS,172,24,170.19471151527267,208.64338633767332,187.46663326253397
GC_medSBP,36,1,65-74,OTH,72,13,66.28725548457619,58.74482692485064,72.0974156106001
GC_medSBP,37,2,65-74,NHW,233,33,231.4700454961303,207.85444645834218,275.968430655211
GC_medSBP,38,2,65-74,NHB,71,17,82.41355784071679,58.46691365707477,91.25151224400221
GC_medSBP,39,2,65-74,HIS,64,14,56.75053499457142,27.821729209429094,65.36935767122579
GC_medSBP,40,2,65-74,OTH,58,13,45.91330497902011,45.557350761418775,61.741073181386106
GC_medSBP,41,1,75+,NHW,757,57,689.3845357044927,839.4415194632206,755.5732819995544
GC_medSBP,42,1,75+,NHB,116,24,118.74114531271312,104.1858910190889,109.14387342056285
GC_medSBP,43,1,75+,HIS,91,14,82.08069302831136,70.76917349661454,90.4673574881728
GC_medSBP,44,1,75+,OTH,73,12,78.94793215168201,58.550639150598606,98.65865275319666
GC_medSBP,45,2,75+,NHW,380,41,382.6732604904333,426.6864862763836,353.5922185161014
GC_medSBP,46,2,75+,NHB,36,13,40.801009440758406,24.648441596009683,37.80448832559178
GC_medSBP,47,2,75+,HIS,63,12,64.45174435454528,52.252328743372516,49.48661126411808
GC_medSBP,48,2,75+,OTH,34,10,22.020516435907695,32.8825477676338,36.1667264977326
HHD_medSBP,1,1,20-34,NHW,59,8,68.28016243733785,69.23393649841378,60.504248162576225
HHD_medSBP,2,1,20-34,NHB,84,10,74.93322256279612,81.82688442481127,104.93757613222519
HHD_medSBP,3,1,20-34,HIS,12,4,7.930960759934114,21.229578406651125,17.63710924398873
HHD_medSBP,4,1,20-34,OTH,9,2,11.579514212416571,9.999425336277302,8.866958780325039
HHD_medSBP,5,2,20-34,NHW,179,14,200.80513959677862,217.80871045342772,166.08789411789817
HHD_medSBP,6,2,20-34,NHB,154,13,149.25919492299445,120.03143943894375,126.5392191044612
HHD_medSBP,7,2,20-34,HIS,58,8,42.5887554726103,69.64954945804547,49.34274756698562
HHD_medSBP,8,2,20-34,OTH,24,5,27.243497804982926,24.97257033541308,28.840654410713494
HHD_medSBP,9,1,35-44,NHW,232,16,257.47646855390144,213.8472774218308,209.00348090299067
HHD_medSBP,10,1,35-44,NHB,224,16,237.13885549652008,245.3323018215309,233.8908846505627
HHD_medSBP,11,1,35-44,HIS,46,7,45.24437855197156,41.886593978232405,44.68318386961901
HHD_medSBP,12,1,35-44,OTH,17,5,13.210537737431874,17.81793184584881,8.12864769346052
HHD_medSBP,13,2,35-44,NHW,582,24,576.8976891492929,578.1146305935697,602.5495911002934
HHD_medSBP,14,2,35-44,NHB,423,21,420.10513135761903,422.04758929838135,453.49275777691656
HHD_medSBP,15,2,35-44,HIS,165,13,145.7630657419413,160.87429981603412,178.26048692612397
HHD_medSBP,16,2,35-44,OTH,53,8,45.478815242990265,64.89077467623576,50.74009992328472
HHD_medSBP,17,1,45-54,NHW,685,27,671.6004488435309,670.8761102337793,693.6040242482685
HHD_medSBP,18,1,45-54,NHB,504,23,503.85268968659864,473.6988427354904,468.84364030130945
HHD_medSBP,19,1,45-54,HIS,91,10,94.20999599850397,66.63331431383924,92.62454151141989
HHD_medSBP,20,1,45-54,OTH,37,7,24.66132835201212,45.171554917629,45.9848446751336
HHD_medSBP,21,2,45-54,NHW,1729,42,1734.6686881111598,1768.7534224806102,1785.2614407802662
HHD_medSBP,22,2,45-54,NHB,870,30,871.1924202328403,878.2689076895026,877.4524451258997
HHD_medSBP,23,2,45-54,HIS,303,18,321.38532445992377,295.66487687280147,314.097135782631
HHD_medSBP,24,2,45-54,OTH,101,11,105.10083294301138,115.62103962733943,104.72332598610049
HHD_medSBP,25,1,55-64,NHW,1573,40,1568.0038214894576,1539.5366822640433,1605.5442888635728
HHD_medSBP,26,1,55-64,NHB,927,31,891.9454168269849,922.1163127429746,890.7449053704016
HHD_medSBP,27,1,55-64,HIS,147,13,140.70324496387093,140.71521412656315,150.89970079448682
HHD_medSBP,28,1,55-64,OTH,65,9,51.98346765438741,62.508875768349384,53.70374687905692
HHD_medSBP,29,2,55-64,NHW,3463,59,3414.5281830498,3497.7886961147656,3415.9863068459936
HHD_medSBP,30,2,55-64,NHB,1520,39,1562.864789210403,1534.6810028930936,1527.5786197993966
HHD_medSBP,31,2,55-64,HIS,396,20,384.0137799432508,445.68419026457616,403.15974240190326
HHD_medSBP,32,2,55-64,OTH,166,13,180.99853202768793,177.18677927128044,175.21730666778404
HHD_medSBP,33,1,65-74,NHW,2097,47,2153.227938614641,2080.6944291256436,2075.574720362755
HHD_medSBP,34,1,65-74,NHB,808,29,753.5975905204737,811.5569648298197,780.226446578399
HHD_medSBP,35,1,65-74,HIS,211,15,207.7646385727982,214.21315166937802,214.69585518742443
HHD_medSBP,36,1,65-74,OTH,97,10,94.26219730141162,98.7722022344267,82.53316594665968
HHD_medSBP,37,2,65-74,NHW,3578,61,3587.2241273458076,3594.976414450389,3656.050494194374
HHD_medSBP,38,2,65-74,NHB,1215,35,1215.7134206514152,1224.659268081878,1220.499192729422
HHD_medSBP,39,2,65-74,HIS,328,19,305.0467020741676,372.7966358222884,350.7753024546158
HHD_medSBP,40,2,65-74,OTH,130,12,119.16919322528281,132.1916413639669,116.00500641879268
HHD_medSBP,41,1,75+,NHW,13938,161,14095.497917474493,14153.321892884602,13851.156809916058
HHD_medSBP,42,1,75+,NHB,1953,63,1992.5971968451329,1919.4691060687503,2010.6827861241404
HHD_medSBP,43,1,75+,HIS,1100,46,1155.580381844823,1125.4780336419444,1011.9959250493389
HHD_medSBP,44,1,75+,OTH,566,33,553.1703453376188,565.5065182782624,496.66771357234984
HHD_medSBP,45,2,75+,NHW,8016,127,7886.624663299112,7710.775258251583,8053.84791662552
HHD_medSBP,46,2,75+,NHB,1217,49,1172.1242457655026,1245.8661201428274,1290.3940777955456
HHD_medSBP,47,2,75+,HIS,767,40,720.3799381698503,841.8425240768886,728.2749580180672
HHD_medSBP,48,2,75+,OTH,338,26,339.4999143066287,344.06526931691116,344.187892162445
HSTK_medSBP,1,1,20-34,NHW,36,6,38.38893061144451,33.43032362529889,38.43956994942139
HSTK_medSBP,2,1,20-34,NHB,38,7,45.15218598863673,43.25442492787137,43.15913599858052
HSTK_medSBP,3,1,20-34,HIS,29,6,25.879668857013698,34.22875839656802,20.364770550643726
HSTK_medSBP,4,1,20-34,OTH,9,1,9.336934905055744,8.132047098719617,8.187072855687648
HSTK_medSBP,5,2,20-34,NHW,75,10,79.00078198533967,68.5991235206569,79.10514062874648
HSTK_medSBP,6,2,20-34,NHB,35,6,33.460413196697935,38.40708398029549,34.16523954022382
HSTK_medSBP,7,2,20-34,HIS,47,7,40.85731182976441,36.190422790789526,40.56532242877823
HSTK_medSBP,8,2,20-34,OTH,9,2,10.129553114594236,12.12158366570559,7.902553799123511
HSTK_medSBP,9,1,35-44,NHW,229,16,214.57994709427504,236.05908433829296,256.74833112038425
HSTK_medSBP,10,1,35-44,NHB,125,12,124.00289023630305,121.170075296774,122.28943678824353
HSTK_medSBP,11,1,35-44,HIS,76,9,80.32505156308596,59.19282622442633,69.82567103780666
HSTK_medSBP,12,1,35-44,OTH,38,7,36.681100889185984,44.98734035700184,21.264464878463336
HSTK_medSBP,13,2,35-44,NHW,241,16,235.59613880364594,239.116130311971,244.91335247878274
HSTK_medSBP,14,2,35-44,NHB,150,13,170.7652022848991,174.9145333514961,152.49131931122324
HSTK_medSBP,15,2,35-44,HIS,144,12,154.21453887690853,157.74501764720182,138.74216846151776
HSTK_medSBP,16,2,35-44,OTH,56,8,62.619492092646496,49.254472366045626,57.135114415758636
HSTK_medSBP,17,1,45-54,NHW,645,25,648.3045775935259,632.1947753304278,625.437496432106
HSTK_medSBP,18,1,45-54,NHB,312,18,321.270665751436,307.58589442156006,314.02822635187107
HSTK_medSBP,19,1,45-54,HIS,176,14,189.76377404980846,181.27455538162644,177.59641771615512
HSTK_medSBP,20,1,45-54,OTH,90,10,93.84687261011489,96.08998153726623,88.86842584819107
HSTK_medSBP,21,2,45-54,NHW,714,27,755.8189601988757,746.3233433463058,695.3926874496906
HSTK_medSBP,22,2,45-54,NHB,377,20,384.52457384493556,388.79980122351094,376.76160369106
HSTK_medSBP,23,2,45-54,HIS,329,19,322.8469932231354,321.62133478191515,327.6747208220554
HSTK_medSBP,24,2,45-54,OTH,130,12,137.9296685111804,104.129193490564,115.90096380651833
HSTK_medSBP,25,1,55-64,NHW,1402,39,1408.4359190153061,1418.3766579591795,1384.8023893273726
HSTK_medSBP,26,1,55-64,NHB,498,23,515.4737814448016,496.6370651592525,542.7681368096771
HSTK_medSBP,27,1,55-64,HIS,216,15,235.34191749367076,212.6012132927675,220.38919786766724
HSTK_medSBP,28,1,55-64,OTH,150,13,133.35849495769511,150.33180578447772,146.66241402667643
HSTK_medSBP,29,2,55-64,NHW,1550,40,1594.7541409862486,1488.2346176068029,1609.9417285456332
HSTK_medSBP,30,2,55-64,NHB,585,25,597.7284783977352,594.1252377452872,603.4605647661712
HSTK_medSBP,31,2,55-64,HIS,367,20,348.6674211792696,391.15986802837057,350.2377305306666
HSTK_medSBP,32,2,55-64,OTH,175,14,155.87855504834695,147.9266592913017,152.2083534044823
HSTK_medSBP,33,1,65-74,NHW,2276,48,2228.7191237279167,2337.4500514797023,2332.1012738116215
HSTK_medSBP,34,1,65-74,NHB,507,23,535.4989779628613,538.0895290935536,467.74175807019014
HSTK_medSBP,35,1,65-74,HIS,278,17,263.94879088186536,279.2974268480724,285.74767416498577
HSTK_medSBP,36,1,65-74,OTH,245,16,231.32718906446917,237.07368761490676,246.99882009733275
HSTK_medSBP,37,2,65-74,NHW,2533,51,2630.0948248839477,2451.807240566915,2542.6884490527264
HSTK_medSBP,38,2,65-74,NHB,510,23,545.1543418216874,482.92257219161934,482.3762802194068
HSTK_medSBP,39,2,65-74,HIS,266,17,239.9563663884428,268.9414838904672,269.35255509999075
HSTK_medSBP,40,2,65-74,OTH,193,14,208.9562738319036,163.6685721850935,182.68955868433505
HSTK_medSBP,41,1,75+,NHW,8575,131,8489.87168288725,8502.992358491781,8793.318675440867
HSTK_medSBP,42,1,75+,NHB,998,45,890.0513091274116,953.2014417852703,1029.7928360383708
HSTK_medSBP,43,1,75+,HIS,708,38,704.9834673084683,749.3328994333582,676.5401206257345
HSTK_medSBP,44,1,75+,OTH,579,35,602.149482342219,601.3108673803442,615.7346524224097
HSTK_medSBP,45,2,75+,NHW,6117,111,6004.522160678433,6127.870923830035,5913.1969956768025
HSTK_medSBP,46,2,75+,NHB,556,33,570.6655262273076,582.1862440647392,566.867171774801
HSTK_medSBP,47,2,75+,HIS,463,31,474.77141980696035,486.91680553287915,502.0795128499273
HSTK_medSBP,48,2,75+,OTH,399,29,391.01294527789867,347.7868595738069,477.03971525305656
IHD_medSBP,1,1,20-34,NHW,142,12,143.96735918656933,155.5304878506854,142.2997661375592
IHD_medSBP,2,1,20-34,NHB,79,10,71.64336453344401,66.79071522377843,82.7752693660313
IHD_medSBP,3,1,20-34,HIS,23,5,19.3403647074128,19.136637971944204,31.736685237733376
IHD_medSBP,4,1,20-34,OTH,9,2,12.03852971654976,10.296446379235752,9.133595254519129
IHD_medSBP,5,2,20-34,NHW,391,20,431.8397123216116,385.19211500763066,378.097798888713
IHD_medSBP,6,2,20-34,NHB,190,14,203.84986221220436,203.965821255362,191.33936804660084
IHD_medSBP,7,2,20-34,HIS,124,12,121.90972313826609,107.308236217716,129.77351384857505
IHD_medSBP,8,2,20-34,OTH,51,8,47.8087783452705,39.449072636034145,51.905324654721404
IHD_medSBP,9,1,35-44,NHW,697,26,674.1852636020609,704.9170449534104,662.7025548210913
IHD_medSBP,10,1,35-44,NHB,303,18,319.3160823915553,300.8507125503944,284.73013713899763
IHD_medSBP,11,1,35-44,HIS,96,10,98.05258906854459,95.11428998795566,90.68572775806342
IHD_medSBP,12,1,35-44,OTH,38,7,42.12537490857338,31.804670401271665,42.41266707992834
IHD_medSBP,13,2,35-44,NHW,2018,46,2044.8731666088304,2026.8324786706917,1975.7401813155611
IHD_medSBP,14,2,35-44,NHB,731,27,771.6114960699184,739.2767210063921,727.2320513675527
IHD_medSBP,15,2,35-44,HIS,399,20,437.34235336155666,401.23170175106196,380.9402691948526
IHD_medSBP,16,2,35-44,OTH,192,14,168.48691711716342,207.61337351034203,207.3468511873853
IHD_medSBP,17,1,45-54,NHW,3079,56,3098.0328089490017,2997.33628277065,3086.0910770723412
IHD_medSBP,18,1,45-54,NHB,1129,34,1069.9243506026005,1208.4228873914637,1140.4646616895798
IHD_medSBP,19,1,45-54,HIS,374,20,401.63078473934405,379.54168716056455,375.93951073653534
IHD_medSBP,20,1,45-54,OTH,125,12,137.98410212908774,128.32352496431372,126.59847314680279
IHD_medSBP,21,2,45-54,NHW,9113,96,9234.73592934923,9097.950974766236,9097.442360487734
IHD_medSBP,22,2,45-54,NHB,2316,49,2278.900682846384,2291.536721613152,2249.712853391989
IHD_medSBP,23,2,45-54,HIS,1387,38,1389.9644391144298,1452.7540534992374,1356.0429887621835
IHD_medSBP,24,2,45-54,OTH,623,26,693.3753872252263,658.4032999775901,596.5399048109458
IHD_medSBP,25,1,55-64,NHW,9192,97,9099.236870564699,9169.385061924322,9097.562418679106
IHD_medSBP,26,1,55-64,NHB,2883,54,3010.340330910559,2984.08205206297,2812.8500280437192
IHD_medSBP,27,1,55-64,HIS,983,32,982.7241932166465,970.7835736110865,957.2614192836224
IHD_medSBP,28,1,55-64,OTH,371,20,377.4836533036595,380.9290332098594,359.67414023974527
IHD_medSBP,29,2,55-64,NHW,26532,164,26328.502074078686,26876.64730132481,26746.823203491018
IHD_medSBP,30,2,55-64,NHB,5668,76,5681.936762668742,5601.177459789297,5580.028246436225
IHD_medSBP,31,2,55-64,HIS,2853,54,2784.666228801793,2895.3802625253593,2770.1562011018323
IHD_medSBP,32,2,55-64,OTH,1280,36,1309.6317519705399,1298.960179128224,1291.8779776094075
IHD_medSBP,33,1,65-74,NHW,17419,133,17345.624681577217,17259.655477303393,17477.945644542335
IHD_medSBP,34,1,65-74,NHB,3879,63,3909.993124905301,3744.038036609997,3870.2319274101123
IHD_medSBP,35,1,65-74,HIS,1702,42,1678.3212369806345,1708.4979556434532,1756.1439087036474
IHD_medSBP,36,1,65-74,OTH,766,28,832.1488631148202,770.8649384720906,794.5968786645509
IHD_medSBP,37,2,65-74,NHW,38858,198,38926.558731379046,38723.59895906681,38889.9961843467
IHD_medSBP,38,2,65-74,NHB,6250,79,6320.029659323916,6244.005471220519,6160.287509601466
IHD_medSBP,39,2,65-74,HIS,3344,58,3409.286490621057,3441.8230903397093,3254.886055321337
IHD_medSBP,40,2,65-74,OTH,1694,42,1776.7481550228536,1687.415207940861,1701.3327212473737
IHD_medSBP,41,1,75+,NHW,86650,410,86108.33298195784,86925.72798476729,86919.21372669158
IHD_medSBP,42,1,75+,NHB,9842,141,9872.14438874547,9966.204958618848,9583.859220390721
IHD_medSBP,43,1,75+,HIS,6920,117,6913.23902079535,6890.1067430068915,6774.3172858350135
IHD_medSBP,44,1,75+,OTH,3495,83,3460.3026713468735,3533.811184918804,3609.112869529788
IHD_medSBP,45,2,75+,NHW,92274,430,92487.52884157831,91794.6199895766,92532.46707955103
IHD_medSBP,46,2,75+,NHB,7532,122,7490.541708732382,7514.414016991213,7378.965036700124
IHD_medSBP,47,2,75+,HIS,6643,116,6394.473170439301,6466.008658396599,6459.069515439215
IHD_medSBP,48,2,75+,OTH,3551,85,3547.3072537670278,3635.093097888275,3575.3563692253592
ISTK_medSBP,1,1,20-34,NHW,38,6,42.534443464164326,53.61539139795761,32.435152712025996
ISTK_medSBP,2,1,20-34,NHB,14,4,6.8061023630807815,15.917787013138222,13.18591107035861
ISTK_medSBP,3,1,20-34,HIS,9,2,8.046310801086474,10.179260499349553,10.335378241740434
ISTK_medSBP,4,1,20-34,OTH,6,1,5.760088612341969,6.690452830906771,5.579490615139257
ISTK_medSBP,5,2,20-34,NHW,34,6,30.551652510226614,23.80818026407369,30.53180445890103
ISTK_medSBP,6,2,20-34,NHB,22,5,15.404940546234071,19.40313924308444,12.843502263205544
ISTK_medSBP,7,2,20-34,HIS,11,3,3.7472754295326673,9.2221031491471,6.253372625113357
ISTK_medSBP,8,2,20-34,OTH,6,1,5.760275293950436,6.670236641544796,4.9106237733904825
ISTK_medSBP,9,1,35-44,NHW,59,9,62.878303311295795,60.38469440772661,58.73631741735484
ISTK_medSBP,10,1,35-44,NHB,33,6,34.352652623368904,37.61848041879444,38.91712568939914
ISTK_medSBP,11,1,35-44,HIS,16,5,22.49329643440082,22.775365833548058,21.968355710142554
ISTK_medSBP,12,1,35-44,OTH,9,1,10.050451374881357,8.584542330939927,9.514479237352154
ISTK_medSBP,13,2,35-44,NHW,85,10,97.40441728779194,97.90363067948971,83.47697521905441
ISTK_medSBP,14,2,35-44,NHB,60,8,63.186239350814574,67.1332897626416,65.22669051335019
ISTK_medSBP,15,2,35-44,HIS,35,6,46.54303770267201,33.21208374462024,36.04838249485498
ISTK_medSBP,16,2,35-44,OTH,9,2,9.259234501756357,8.259511567802019,4.238756408780424
ISTK_medSBP,17,1,45-54,NHW,218,15,214.25252126813643,205.17814560616253,219.93618883983626
ISTK_medSBP,18,1,45-54,NHB,100,11,105.51055745605862,96.86924137145158,86.83437989656329
ISTK_medSBP,19,1,45-54,HIS,38,7,40.55455407220896,36.998182968476186,14.751797915234508
ISTK_medSBP,20,1,45-54,OTH,20,5,22.296537070973994,18.695062928087243,21.337978925144405
ISTK_medSBP,21,2,45-54,NHW,292,18,255.41313820987546,290.5609293259181,264.34964565648636
ISTK_medSBP,22,2,45-54,NHB,130,12,153.49049450280006,139.76318612533916,137.0908481889591
ISTK_medSBP,23,2,45-54,HIS,77,9,83.43878912261158,69.81630826213863,81.28950930459972
ISTK_medSBP,24,2,45-54,OTH,25,6,29.35037088639638,24.019543836126708,28.311112379033073
ISTK_medSBP,25,1,55-64,NHW,678,26,681.4197111136867,686.9156399194248,682.5113674332682
ISTK_medSBP,26,1,55-64,NHB,290,18,283.7842316165974,307.7215542767207,294.564054513256
ISTK_medSBP,27,1,55-64,HIS,108,11,104.4709758108045,102.93149118454882,102.81929184513686
ISTK_medSBP,28,1,55-64,OTH,49,7,43.950509721300165,47.00090953696943,48.90140459169865
ISTK_medSBP,29,2,55-64,NHW,1028,33,1033.111144463563,969.1958548102604,1026.0944664253198
ISTK_medSBP,30,2,55-64,NHB,416,21,395.8284169028721,401.41560565597655,411.8197237121631
ISTK_medSBP,31,2,55-64,HIS,177,14,154.89148047015456,188.08598820478747,188.70362234479012
ISTK_medSBP,32,2,55-64,OTH,63,8,60.42078914793685,69.58898927413298,57.24377422550069
ISTK_medSBP,33,1,65-74,NHW,1856,44,1822.2053987400895,1839.4298854867038,1775.8634849848127
ISTK_medSBP,34,1,65-74,NHB,494,23,508.2182190125704,491.33070295697087,535.4569526722757
ISTK_medSBP,35,1,65-74,HIS,220,15,216.57698142265863,232.07522840891704,237.36850850424696
ISTK_medSBP,36,1,65-74,OTH,90,10,103.24477856956989,66.97280770950715,92.73929782090072
ISTK_medSBP,37,2,65-74,NHW,2170,47,2218.503929144103,2196.6436116222453,2061.45701384572
ISTK_medSBP,38,2,65-74,NHB,567,24,541.9281911723584,597.4535486904508,539.2879832481029
ISTK_medSBP,39,2,65-74,HIS,278,17,266.95189327022575,292.73514424939043,273.98777086035903
ISTK_medSBP,40,2,65-74,OTH,113,11,97.51632788361394,126.1420848575952,107.04230871330773
ISTK_medSBP,41,1,75+,NHW,16566,177,16942.923793497488,16355.813544211242,16717.920898005857
ISTK_medSBP,42,1,75+,NHB,2180,66,2242.829146548331,2173.3445019072933,2137.339861021431
ISTK_medSBP,43,1,75+,HIS,1777,59,1846.223796843903,1755.9182246470016,1642.981974870907
ISTK_medSBP,44,1,75+,OTH,669,36,605.2877136018575,698.895841840421,687.2108012511455
ISTK_medSBP,45,2,75+,NHW,9058,135,9112.423353178843,9003.533360221805,8907.070662659571
ISTK_medSBP,46,2,75+,NHB,1127,48,1067.4306210680998,1074.3917000423903,1030.6827936730215
ISTK_medSBP,47,2,75+,HIS,986,45,1046.012118830885,1026.991210808727,991.6403416204414
ISTK_medSBP,48,2,75+,OTH,425,30,383.9070424366304,360.07903715431087,394.4448012885097
KC_medSBP,1,1,20-34,NHW,244,33,235.7297266450803,304.55551602254263,219.8069387418475
KC_medSBP,2,1,20-34,NHB,60,16,38.84060589175688,32.24863442927584,52.996438971876344
KC_medSBP,3,1,20-34,HIS,94,16,91.94941905936876,84.2336747978118,83.42755969328702
KC_medSBP,4,1,20-34,OTH,33,11,28.619743649436312,18.70995272661215,35.29320628102078
KC_medSBP,5,2,20-34,NHW,392,43,465.887357397208,428.82513734089883,402.39512051681396
KC_medSBP,6,2,20-34,NHB,58,15,85.0915043022363,54.501427302973916,40.521182834694535
KC_medSBP,7,2,20-34,HIS,101,16,109.72537254891384,104.64054311979062,112.53384657860958
KC_medSBP,8,2,20-34,OTH,60,14,66.54626843150378,78.37651180867437,54.497943105527916
KC_medSBP,9,1,35-44,NHW,709,54,632.7624895339114,643.1549151346983,650.8112413124265
KC_medSBP,10,1,35-44,NHB,183,28,201.45273302818504,162.51166477938972,194.61760614532523
KC_medSBP,11,1,35-44,HIS,423,37,420.2992890213945,397.5911698416034,389.4499427480623
KC_medSBP,12,1,35-44,OTH,97,18,125.05629616991361,70.68680232963986,101.93656784079867
KC_medSBP,13,2,35-44,NHW,1125,67,1054.757865952673,1018.8253261489451,1164.321315436069
KC_medSBP,14,2,35-44,NHB,269,33,274.0186464668255,308.4827993281316,233.37006516028225
KC_medSBP,15,2,35-44,HIS,451,36,531.0127680243063,450.50377855275116,454.0482463356559
KC_medSBP,16,2,35-44,OTH,214,26,221.831266508009,192.99208967354483,215.36534020625325
KC_medSBP,17,1,45-54,NHW,1974,94,1878.7318604396537,2019.3803927716274,1888.948782937843
