subgroup,outcome,risk_factor,RR,SE,RR_unit
45,TSTK,pf_redm,0,0,1 oz eq/day
45,TSTK,pf_seafood,0,0,1 oz eq/day
45,TSTK,pf_poultry,0,0,1 oz eq/day
45,TSTK,pf_egg,0,0,1 oz eq/day
45,TSTK,pf_leg,0,0,1 oz eq/day
45,TSTK,pf_soy,0,0,1 oz eq/day
45,TSTK,fruit_juice,0,0,1 cup eq/day
45,TSTK,veg_dg,0,0,1 cup eq/day
45,TSTK,veg_leg,0,0,1 cup eq/day
45,TSTK,veg_oth,0,0,1 cup eq/day
45,TSTK,veg_ro,0,0,1 cup eq/day
45,TSTK,veg_sta,0,0,1 cup eq/day
45,TSTK,added_sugar,0,0,1 tsp eq/day
45,TSTK,gr_refined,0,0,1 oz eq/day
45,TSTK,oil,0,0,1 g/day
45,TSTK,sodium,0,0,1 mg/day
45,TSTK,pf_animal,0,0,1 oz eq/day
45,TSTK,pf_plant,0,0,1 oz eq/day
45,TSTK,babyfood,0,0,1 oz eq/day
45,TSTK,coffee_tea,0,0,1 cup eq/day
45,TSTK,other,0,0,1 cup eq/day
45,TSTK,water,0,0,1 oz eq/day
45,TSTK,sea_omega3_fa,0,0,1 mg/day
45,TSTK,fiber,0,0,1 g/day
45,TSTK,pufa_rep_carb,0,0,1 %E/day
45,TSTK,pufa_rep_sfa,0,0,1 %E/day
45,TSTK,pufa_rep_carbsfa,0,0,1 %E/day
45,TSTK,sat_fat,0,0,1 g/day
45,TSTK,ssb,0,0,1 cup (8 fl oz)/day
45,TSTK,pf_ns,0,0,1 oz eq/day
45,UC,dairy,0,0,1 cup eq/day
45,UC,fruit,0,0,1 cup eq/day
45,UC,fruit_exc_juice,0,0,1 cup eq/day
45,UC,veg_exc_sta,0,0,1 cup eq/day
45,UC,gr_whole,0,0,1 oz eq/day
45,UC,leg_tot,0,0,1 oz eq/day
45,UC,pf_pm,0,0,1 oz eq/day
45,UC,pf_redm,0,0,1 oz eq/day
45,UC,pf_seafood,0,0,1 oz eq/day
45,UC,pf_poultry,0,0,1 oz eq/day
45,UC,pf_egg,0,0,1 oz eq/day
45,UC,pf_leg,0,0,1 oz eq/day
45,UC,pf_soy,0,0,1 oz eq/day
45,UC,fruit_juice,0,0,1 cup eq/day
45,UC,veg_dg,0,0,1 cup eq/day
45,UC,veg_leg,0,0,1 cup eq/day
45,UC,veg_oth,0,0,1 cup eq/day
45,UC,veg_ro,0,0,1 cup eq/day
45,UC,veg_sta,0,0,1 cup eq/day
45,UC,added_sugar,0,0,1 tsp eq/day
45,UC,gr_refined,0,0,1 oz eq/day
45,UC,oil,0,0,1 g/day
45,UC,sodium,0,0,1 mg/day
45,UC,pf_animal,0,0,1 oz eq/day
45,UC,pf_plant,0,0,1 oz eq/day
45,UC,babyfood,0,0,1 oz eq/day
45,UC,coffee_tea,0,0,1 cup eq/day
45,UC,other,0,0,1 cup eq/day
45,UC,water,0,0,1 oz eq/day
45,UC,sea_omega3_fa,0,0,1 mg/day
45,UC,fiber,0,0,1 g/day
45,UC,pufa_rep_carb,0,0,1 %E/day
45,UC,pufa_rep_sfa,0,0,1 %E/day
45,UC,pufa_rep_carbsfa,0,0,1 %E/day
45,UC,sat_fat,0,0,1 g/day
45,UC,ssb,0,0,1 cup (8 fl oz)/day
45,UC,pf_ns,0,0,1 oz eq/day
46,AA,dairy,0,0,1 cup eq/day
46,AA,fruit,0,0,1 cup eq/day
46,AA,fruit_exc_juice,0,0,1 cup eq/day
46,AA,veg_exc_sta,0,0,1 cup eq/day
46,AA,gr_whole,0,0,1 oz eq/day
46,AA,leg_tot,0,0,1 oz eq/day
46,AA,pf_pm,0,0,1 oz eq/day
46,AA,pf_redm,0,0,1 oz eq/day
46,AA,pf_seafood,0,0,1 oz eq/day
46,AA,pf_poultry,0,0,1 oz eq/day
46,AA,pf_egg,0,0,1 oz eq/day
46,AA,pf_leg,0,0,1 oz eq/day
46,AA,pf_soy,0,0,1 oz eq/day
46,AA,fruit_juice,0,0,1 cup eq/day
46,AA,veg_dg,0,0,1 cup eq/day
46,AA,veg_leg,0,0,1 cup eq/day
46,AA,veg_oth,0,0,1 cup eq/day
46,AA,veg_ro,0,0,1 cup eq/day
46,AA,veg_sta,0,0,1 cup eq/day
46,AA,added_sugar,0,0,1 tsp eq/day
46,AA,gr_refined,0,0,1 oz eq/day
46,AA,oil,0,0,1 g/day
46,AA,sodium,0,0,1 mg/day
46,AA,pf_animal,0,0,1 oz eq/day
46,AA,pf_plant,0,0,1 oz eq/day
46,AA,babyfood,0,0,1 oz eq/day
46,AA,coffee_tea,0,0,1 cup eq/day
46,AA,other,0,0,1 cup eq/day
46,AA,water,0,0,1 oz eq/day
46,AA,sea_omega3_fa,0,0,1 mg/day
46,AA,fiber,0,0,1 g/day
46,AA,pufa_rep_carb,0,0,1 %E/day
46,AA,pufa_rep_sfa,0,0,1 %E/day
46,AA,pufa_rep_carbsfa,0,0,1 %E/day
46,AA,sat_fat,0,0,1 g/day
46,AA,ssb,0,0,1 cup (8 fl oz)/day
46,AA,pf_ns,0,0,1 oz eq/day
46,AFF,dairy,0,0,1 cup eq/day
46,AFF,fruit,0,0,1 cup eq/day
46,AFF,fruit_exc_juice,0,0,1 cup eq/day
46,AFF,veg_exc_sta,0,0,1 cup eq/day
46,AFF,gr_whole,0,0,1 oz eq/day
46,AFF,leg_tot,0,0,1 oz eq/day
46,AFF,pf_pm,0,0,1 oz eq/day
46,AFF,pf_redm,0,0,1 oz eq/day
46,AFF,pf_seafood,0,0,1 oz eq/day
46,AFF,pf_poultry,0,0,1 oz eq/day
46,AFF,pf_egg,0,0,1 oz eq/day
46,AFF,pf_leg,0,0,1 oz eq/day
46,AFF,pf_soy,0,0,1 oz eq/day
46,AFF,fruit_juice,0,0,1 cup eq/day
46,AFF,veg_dg,0,0,1 cup eq/day
46,AFF,veg_leg,0,0,1 cup eq/day
46,AFF,veg_oth,0,0,1 cup eq/day
46,AFF,veg_ro,0,0,1 cup eq/day
46,AFF,veg_sta,0,0,1 cup eq/day
46,AFF,added_sugar,0,0,1 tsp eq/day
46,AFF,gr_refined,0,0,1 oz eq/day
46,AFF,oil,0,0,1 g/day
46,AFF,sodium,0,0,1 mg/day
46,AFF,pf_animal,0,0,1 oz eq/day
46,AFF,pf_plant,0,0,1 oz eq/day
46,AFF,babyfood,0,0,1 oz eq/day
46,AFF,coffee_tea,0,0,1 cup eq/day
46,AFF,other,0,0,1 cup eq/day
46,AFF,water,0,0,1 oz eq/day
46,AFF,sea_omega3_fa,0,0,1 mg/day
46,AFF,fiber,0,0,1 g/day
46,AFF,pufa_rep_carb,0,0,1 %E/day
46,AFF,pufa_rep_sfa,0,0,1 %E/day
46,AFF,pufa_rep_carbsfa,0,0,1 %E/day
46,AFF,sat_fat,0,0,1 g/day
46,AFF,ssb,0,0,1 cup (8 fl oz)/day
46,AFF,pf_ns,0,0,1 oz eq/day
46,ALL,dairy,0,0,1 cup eq/day
46,ALL,fruit,0,0,1 cup eq/day
46,ALL,fruit_exc_juice,0,0,1 cup eq/day
46,ALL,veg_exc_sta,0,0,1 cup eq/day
46,ALL,gr_whole,0,0,1 oz eq/day
46,ALL,leg_tot,0,0,1 oz eq/day
46,ALL,pf_pm,0,0,1 oz eq/day
46,ALL,pf_redm,0,0,1 oz eq/day
46,ALL,pf_seafood,0,0,1 oz eq/day
46,ALL,pf_poultry,0,0,1 oz eq/day
46,ALL,pf_egg,0,0,1 oz eq/day
46,ALL,pf_leg,0,0,1 oz eq/day
46,ALL,pf_soy,0,0,1 oz eq/day
46,ALL,fruit_juice,0,0,1 cup eq/day
46,ALL,veg_dg,0,0,1 cup eq/day
46,ALL,veg_leg,0,0,1 cup eq/day
46,ALL,veg_oth,0,0,1 cup eq/day
46,ALL,veg_ro,0,0,1 cup eq/day
46,ALL,veg_sta,0,0,1 cup eq/day
46,ALL,added_sugar,0,0,1 tsp eq/day
46,ALL,gr_refined,0,0,1 oz eq/day
46,ALL,oil,0,0,1 g/day
46,ALL,sodium,0,0,1 mg/day
46,ALL,pf_animal,0,0,1 oz eq/day
46,ALL,pf_plant,0,0,1 oz eq/day
46,ALL,babyfood,0,0,1 oz eq/day
46,ALL,coffee_tea,0,0,1 cup eq/day
46,ALL,other,0,0,1 cup eq/day
46,ALL,water,0,0,1 oz eq/day
46,ALL,sea_omega3_fa,0,0,1 mg/day
46,ALL,fiber,0,0,1 g/day
46,ALL,pufa_rep_carb,0,0,1 %E/day
46,ALL,pufa_rep_sfa,0,0,1 %E/day
46,ALL,pufa_rep_carbsfa,0,0,1 %E/day
46,ALL,sat_fat,0,0,1 g/day
46,ALL,ssb,0,0,1 cup (8 fl oz)/day
46,ALL,pf_ns,0,0,1 oz eq/day
46,APCA,dairy,0,0,1 cup eq/day
46,APCA,fruit,0,0,1 cup eq/day
46,APCA,fruit_exc_juice,0,0,1 cup eq/day
46,APCA,veg_exc_sta,0,0,1 cup eq/day
46,APCA,gr_whole,0,0,1 oz eq/day
46,APCA,leg_tot,0,0,1 oz eq/day
46,APCA,pf_pm,0,0,1 oz eq/day
46,APCA,pf_redm,0,0,1 oz eq/day
46,APCA,pf_seafood,0,0,1 oz eq/day
46,APCA,pf_poultry,0,0,1 oz eq/day
46,APCA,pf_egg,0,0,1 oz eq/day
46,APCA,pf_leg,0,0,1 oz eq/day
46,APCA,pf_soy,0,0,1 oz eq/day
46,APCA,fruit_juice,0,0,1 cup eq/day
46,APCA,veg_dg,0,0,1 cup eq/day
46,APCA,veg_leg,0,0,1 cup eq/day
46,APCA,veg_oth,0,0,1 cup eq/day
46,APCA,veg_ro,0,0,1 cup eq/day
46,APCA,veg_sta,0,0,1 cup eq/day
46,APCA,added_sugar,0,0,1 tsp eq/day
46,APCA,gr_refined,0,0,1 oz eq/day
46,APCA,oil,0,0,1 g/day
46,APCA,sodium,0,0,1 mg/day
46,APCA,pf_animal,0,0,1 oz eq/day
46,APCA,pf_plant,0,0,1 oz eq/day
46,APCA,babyfood,0,0,1 oz eq/day
46,APCA,coffee_tea,0,0,1 cup eq/day
46,APCA,other,0,0,1 cup eq/day
46,APCA,water,0,0,1 oz eq/day
46,APCA,sea_omega3_fa,0,0,1 mg/day
46,APCA,fiber,0,0,1 g/day
46,APCA,pufa_rep_carb,0,0,1 %E/day
46,APCA,pufa_rep_sfa,0,0,1 %E/day
46,APCA,pufa_rep_carbsfa,0,0,1 %E/day
46,APCA,sat_fat,0,0,1 g/day
46,APCA,ssb,0,0,1 cup (8 fl oz)/day
46,APCA,pf_ns,0,0,1 oz eq/day
46,BC,dairy,0,0,1 cup eq/day
46,BC,fruit,0,0,1 cup eq/day
46,BC,fruit_exc_juice,0,0,1 cup eq/day
46,BC,veg_exc_sta,0,0,1 cup eq/day
46,BC,gr_whole,0,0,1 oz eq/day
46,BC,leg_tot,0,0,1 oz eq/day
46,BC,pf_pm,0,0,1 oz eq/day
46,BC,pf_redm,0,0,1 oz eq/day
46,BC,pf_seafood,0,0,1 oz eq/day
46,BC,pf_poultry,0,0,1 oz eq/day
46,BC,pf_egg,0,0,1 oz eq/day
46,BC,pf_leg,0,0,1 oz eq/day
46,BC,pf_soy,0,0,1 oz eq/day
46,BC,fruit_juice,0,0,1 cup eq/day
46,BC,veg_dg,0,0,1 cup eq/day
46,BC,veg_leg,0,0,1 cup eq/day
46,BC,veg_oth,0,0,1 cup eq/day
46,BC,veg_ro,0,0,1 cup eq/day
46,BC,veg_sta,0,0,1 cup eq/day
46,BC,added_sugar,0,0,1 tsp eq/day
46,BC,gr_refined,0,0,1 oz eq/day
46,BC,oil,0,0,1 g/day
46,BC,sodium,0,0,1 mg/day
46,BC,pf_animal,0,0,1 oz eq/day
46,BC,pf_plant,0,0,1 oz eq/day
46,BC,babyfood,0,0,1 oz eq/day
46,BC,coffee_tea,0,0,1 cup eq/day
46,BC,other,0,0,1 cup eq/day
46,BC,water,0,0,1 oz eq/day
46,BC,sea_omega3_fa,0,0,1 mg/day
46,BC,fiber,0,0,1 g/day
46,BC,pufa_rep_carb,0,0,1 %E/day
46,BC,pufa_rep_sfa,0,0,1 %E/day
46,BC,pufa_rep_carbsfa,0,0,1 %E/day
46,BC,sat_fat,0,0,1 g/day
46,BC,ssb,0,0,1 cup (8 fl oz)/day
46,BC,pf_ns,0,0,1 oz eq/day
46,CC,dairy,-0.0518751199575,0.007694126427295917,1 cup eq/day
46,CC,fruit,0,0,1 cup eq/day
46,CC,fruit_exc_juice,0,0,1 cup eq/day
46,CC,veg_exc_sta,0,0,1 cup eq/day
46,CC,gr_whole,-0.10558676086666667,0.019071158426870745,1 oz eq/day
46,CC,leg_tot,0,0,1 oz eq/day
46,CC,pf_pm,0.09188400000000001,0.024379285714285714,1 oz eq/day
46,CC,pf_redm,0.035122999999999995,0.017643112244897962,1 oz eq/day
46,CC,pf_seafood,0,0,1 oz eq/day
46,CC,pf_poultry,0,0,1 oz eq/day
46,CC,pf_egg,0,0,1 oz eq/day
46,CC,pf_leg,0,0,1 oz eq/day
46,CC,pf_soy,0,0,1 oz eq/day
46,CC,fruit_juice,0,0,1 cup eq/day
46,CC,veg_dg,0,0,1 cup eq/day
46,CC,veg_leg,0,0,1 cup eq/day
46,CC,veg_oth,0,0,1 cup eq/day
46,CC,veg_ro,0,0,1 cup eq/day
46,CC,veg_sta,0,0,1 cup eq/day
46,CC,added_sugar,0,0,1 tsp eq/day
46,CC,gr_refined,0,0,1 oz eq/day
46,CC,oil,0,0,1 g/day
46,CC,sodium,0,0,1 mg/day
46,CC,pf_animal,0,0,1 oz eq/day
46,CC,pf_plant,0,0,1 oz eq/day
46,CC,babyfood,0,0,1 oz eq/day
46,CC,coffee_tea,0,0,1 cup eq/day
46,CC,other,0,0,1 cup eq/day
46,CC,water,0,0,1 oz eq/day
46,CC,sea_omega3_fa,0,0,1 mg/day
46,CC,fiber,-0.0105360516,0.0022690685204081627,1 g/day
46,CC,pufa_rep_carb,0,0,1 %E/day
46,CC,pufa_rep_sfa,0,0,1 %E/day
46,CC,pufa_rep_carbsfa,0,0,1 %E/day
46,CC,sat_fat,0,0,1 g/day
46,CC,ssb,0,0,1 cup (8 fl oz)/day
46,CC,pf_ns,0,0,1 oz eq/day
46,CM,dairy,0,0,1 cup eq/day
46,CM,fruit,0,0,1 cup eq/day
46,CM,fruit_exc_juice,0,0,1 cup eq/day
46,CM,veg_exc_sta,0,0,1 cup eq/day
46,CM,gr_whole,0,0,1 oz eq/day
46,CM,leg_tot,0,0,1 oz eq/day
46,CM,pf_pm,0,0,1 oz eq/day
46,CM,pf_redm,0,0,1 oz eq/day
46,CM,pf_seafood,0,0,1 oz eq/day
46,CM,pf_poultry,0,0,1 oz eq/day
46,CM,pf_egg,0,0,1 oz eq/day
46,CM,pf_leg,0,0,1 oz eq/day
46,CM,pf_soy,0,0,1 oz eq/day
46,CM,fruit_juice,0,0,1 cup eq/day
46,CM,veg_dg,0,0,1 cup eq/day
46,CM,veg_leg,0,0,1 cup eq/day
46,CM,veg_oth,0,0,1 cup eq/day
46,CM,veg_ro,0,0,1 cup eq/day
46,CM,veg_sta,0,0,1 cup eq/day
46,CM,added_sugar,0,0,1 tsp eq/day
46,CM,gr_refined,0,0,1 oz eq/day
46,CM,oil,0,0,1 g/day
46,CM,sodium,0,0,1 mg/day
46,CM,pf_animal,0,0,1 oz eq/day
46,CM,pf_plant,0,0,1 oz eq/day
46,CM,babyfood,0,0,1 oz eq/day
46,CM,coffee_tea,0,0,1 cup eq/day
46,CM,other,0,0,1 cup eq/day
46,CM,water,0,0,1 oz eq/day
46,CM,sea_omega3_fa,0,0,1 mg/day
46,CM,fiber,0,0,1 g/day
46,CM,pufa_rep_carb,0,0,1 %E/day
46,CM,pufa_rep_sfa,0,0,1 %E/day
46,CM,pufa_rep_carbsfa,0,0,1 %E/day
46,CM,sat_fat,0,0,1 g/day
46,CM,ssb,0,0,1 cup (8 fl oz)/day
46,CM,pf_ns,0,0,1 oz eq/day
46,DIAB,dairy,0,0,1 cup eq/day
46,DIAB,fruit,0,0,1 cup eq/day
46,DIAB,fruit_exc_juice,0,0,1 cup eq/day
46,DIAB,veg_exc_sta,0,0,1 cup eq/day
46,DIAB,gr_whole,-0.06208377235372795,0.012085236798922604,1 oz eq/day
46,DIAB,leg_tot,0,0,1 oz eq/day
46,DIAB,pf_pm,0.12230235043574332,0.023203461400873416,1 oz eq/day
46,DIAB,pf_redm,0.025595381814268632,0.009145079790921917,1 oz eq/day
46,DIAB,pf_seafood,0,0,1 oz eq/day
46,DIAB,pf_poultry,0,0,1 oz eq/day
46,DIAB,pf_egg,0,0,1 oz eq/day
46,DIAB,pf_leg,0,0,1 oz eq/day
46,DIAB,pf_soy,0,0,1 oz eq/day
46,DIAB,fruit_juice,0,0,1 cup eq/day
46,DIAB,veg_dg,0,0,1 cup eq/day
46,DIAB,veg_leg,0,0,1 cup eq/day
46,DIAB,veg_oth,0,0,1 cup eq/day
46,DIAB,veg_ro,0,0,1 cup eq/day
46,DIAB,veg_sta,0,0,1 cup eq/day
46,DIAB,added_sugar,0,0,1 tsp eq/day
46,DIAB,gr_refined,0,0,1 oz eq/day
46,DIAB,oil,0,0,1 g/day
46,DIAB,sodium,0,0,1 mg/day
46,DIAB,pf_animal,0,0,1 oz eq/day
46,DIAB,pf_plant,0,0,1 oz eq/day
46,DIAB,babyfood,0,0,1 oz eq/day
46,DIAB,coffee_tea,0,0,1 cup eq/day
46,DIAB,other,0,0,1 cup eq/day
46,DIAB,water,0,0,1 oz eq/day
46,DIAB,sea_omega3_fa,0,0,1 mg/day
46,DIAB,fiber,0,0,1 g/day
46,DIAB,pufa_rep_carb,0,0,1 %E/day
46,DIAB,pufa_rep_sfa,0,0,1 %E/day
46,DIAB,pufa_rep_carbsfa,0,0,1 %E/day
46,DIAB,sat_fat,0,0,1 g/day
46,DIAB,ssb,0.09385755082089084,0.02498268793158791,1 cup (8 fl oz)/day
46,DIAB,pf_ns,-0.10232338485480322,0.02328059763792903,1 oz eq/day
46,ECA,dairy,0,0,1 cup eq/day
46,ECA,fruit,0,0,1 cup eq/day
46,ECA,fruit_exc_juice,0,0,1 cup eq/day
46,ECA,veg_exc_sta,0,0,1 cup eq/day
46,ECA,gr_whole,0,0,1 oz eq/day
46,ECA,leg_tot,0,0,1 oz eq/day
46,ECA,pf_pm,0,0,1 oz eq/day
46,ECA,pf_redm,0,0,1 oz eq/day
46,ECA,pf_seafood,0,0,1 oz eq/day
46,ECA,pf_poultry,0,0,1 oz eq/day
46,ECA,pf_egg,0,0,1 oz eq/day
46,ECA,pf_leg,0,0,1 oz eq/day
46,ECA,pf_soy,0,0,1 oz eq/day
46,ECA,fruit_juice,0,0,1 cup eq/day
46,ECA,veg_dg,0,0,1 cup eq/day
46,ECA,veg_leg,0,0,1 cup eq/day
46,ECA,veg_oth,0,0,1 cup eq/day
46,ECA,veg_ro,0,0,1 cup eq/day
46,ECA,veg_sta,0,0,1 cup eq/day
46,ECA,added_sugar,0,0,1 tsp eq/day
46,ECA,gr_refined,0,0,1 oz eq/day
46,ECA,oil,0,0,1 g/day
46,ECA,sodium,0,0,1 mg/day
46,ECA,pf_animal,0,0,1 oz eq/day
46,ECA,pf_plant,0,0,1 oz eq/day
46,ECA,babyfood,0,0,1 oz eq/day
46,ECA,coffee_tea,0,0,1 cup eq/day
46,ECA,other,0,0,1 cup eq/day
46,ECA,water,0,0,1 oz eq/day
46,ECA,sea_omega3_fa,0,0,1 mg/day
46,ECA,fiber,0,0,1 g/day
46,ECA,pufa_rep_carb,0,0,1 %E/day
46,ECA,pufa_rep_sfa,0,0,1 %E/day
46,ECA,pufa_rep_carbsfa,0,0,1 %E/day
46,ECA,sat_fat,0,0,1 g/day
46,ECA,ssb,0,0,1 cup (8 fl oz)/day
46,ECA,pf_ns,0,0,1 oz eq/day
46,ENDO,dairy,0,0,1 cup eq/day
46,ENDO,fruit,0,0,1 cup eq/day
46,ENDO,fruit_exc_juice,0,0,1 cup eq/day
46,ENDO,veg_exc_sta,0,0,1 cup eq/day
46,ENDO,gr_whole,0,0,1 oz eq/day
46,ENDO,leg_tot,0,0,1 oz eq/day
46,ENDO,pf_pm,0,0,1 oz eq/day
46,ENDO,pf_redm,0,0,1 oz eq/day
46,ENDO,pf_seafood,0,0,1 oz eq/day
46,ENDO,pf_poultry,0,0,1 oz eq/day
46,ENDO,pf_egg,0,0,1 oz eq/day
46,ENDO,pf_leg,0,0,1 oz eq/day
46,ENDO,pf_soy,0,0,1 oz eq/day
46,ENDO,fruit_juice,0,0,1 cup eq/day
46,ENDO,veg_dg,0,0,1 cup eq/day
46,ENDO,veg_leg,0,0,1 cup eq/day
46,ENDO,veg_oth,0,0,1 cup eq/day
46,ENDO,veg_ro,0,0,1 cup eq/day
46,ENDO,veg_sta,0,0,1 cup eq/day
46,ENDO,added_sugar,0,0,1 tsp eq/day
46,ENDO,gr_refined,0,0,1 oz eq/day
46,ENDO,oil,0,0,1 g/day
46,ENDO,sodium,0,0,1 mg/day
46,ENDO,pf_animal,0,0,1 oz eq/day
46,ENDO,pf_plant,0,0,1 oz eq/day
46,ENDO,babyfood,0,0,1 oz eq/day
46,ENDO,coffee_tea,0,0,1 cup eq/day
46,ENDO,other,0,0,1 cup eq/day
46,ENDO,water,0,0,1 oz eq/day
46,ENDO,sea_omega3_fa,0,0,1 mg/day
46,ENDO,fiber,0,0,1 g/day
46,ENDO,pufa_rep_carb,0,0,1 %E/day
46,ENDO,pufa_rep_sfa,0,0,1 %E/day
46,ENDO,pufa_rep_carbsfa,0,0,1 %E/day
46,ENDO,sat_fat,0,0,1 g/day
46,ENDO,ssb,0,0,1 cup (8 fl oz)/day
46,ENDO,pf_ns,0,0,1 oz eq/day
46,GC,dairy,0,0,1 cup eq/day
46,GC,fruit,0,0,1 cup eq/day
46,GC,fruit_exc_juice,0,0,1 cup eq/day
46,GC,veg_exc_sta,0,0,1 cup eq/day
46,GC,gr_whole,0,0,1 oz eq/day
46,GC,leg_tot,0,0,1 oz eq/day
46,GC,pf_pm,0,0,1 oz eq/day
46,GC,pf_redm,0,0,1 oz eq/day
46,GC,pf_seafood,0,0,1 oz eq/day
46,GC,pf_poultry,0,0,1 oz eq/day
46,GC,pf_egg,0,0,1 oz eq/day
46,GC,pf_leg,0,0,1 oz eq/day
46,GC,pf_soy,0,0,1 oz eq/day
46,GC,fruit_juice,0,0,1 cup eq/day
46,GC,veg_dg,0,0,1 cup eq/day
46,GC,veg_leg,0,0,1 cup eq/day
46,GC,veg_oth,0,0,1 cup eq/day
46,GC,veg_ro,0,0,1 cup eq/day
46,GC,veg_sta,0,0,1 cup eq/day
46,GC,added_sugar,0,0,1 tsp eq/day
46,GC,gr_refined,0,0,1 oz eq/day
46,GC,oil,0,0,1 g/day
46,GC,sodium,0,0,1 mg/day
46,GC,pf_animal,0,0,1 oz eq/day
46,GC,pf_plant,0,0,1 oz eq/day
46,GC,babyfood,0,0,1 oz eq/day
46,GC,coffee_tea,0,0,1 cup eq/day
46,GC,other,0,0,1 cup eq/day
46,GC,water,0,0,1 oz eq/day
46,GC,sea_omega3_fa,0,0,1 mg/day
46,GC,fiber,0,0,1 g/day
46,GC,pufa_rep_carb,0,0,1 %E/day
46,GC,pufa_rep_sfa,0,0,1 %E/day
46,GC,pufa_rep_carbsfa,0,0,1 %E/day
46,GC,sat_fat,0,0,1 g/day
46,GC,ssb,0,0,1 cup (8 fl oz)/day
46,GC,pf_ns,0,0,1 oz eq/day
46,HHD,dairy,0,0,1 cup eq/day
46,HHD,fruit,0,0,1 cup eq/day
46,HHD,fruit_exc_juice,0,0,1 cup eq/day
46,HHD,veg_exc_sta,0,0,1 cup eq/day
46,HHD,gr_whole,0,0,1 oz eq/day
46,HHD,leg_tot,0,0,1 oz eq/day
46,HHD,pf_pm,0,0,1 oz eq/day
46,HHD,pf_redm,0,0,1 oz eq/day
46,HHD,pf_seafood,0,0,1 oz eq/day
46,HHD,pf_poultry,0,0,1 oz eq/day
46,HHD,pf_egg,0,0,1 oz eq/day
46,HHD,pf_leg,0,0,1 oz eq/day
46,HHD,pf_soy,0,0,1 oz eq/day
46,HHD,fruit_juice,0,0,1 cup eq/day
46,HHD,veg_dg,0,0,1 cup eq/day
46,HHD,veg_leg,0,0,1 cup eq/day
46,HHD,veg_oth,0,0,1 cup eq/day
46,HHD,veg_ro,0,0,1 cup eq/day
46,HHD,veg_sta,0,0,1 cup eq/day
46,HHD,added_sugar,0,0,1 tsp eq/day
46,HHD,gr_refined,0,0,1 oz eq/day
46,HHD,oil,0,0,1 g/day
46,HHD,sodium,0,0,1 mg/day
46,HHD,pf_animal,0,0,1 oz eq/day
46,HHD,pf_plant,0,0,1 oz eq/day
46,HHD,babyfood,0,0,1 oz eq/day
46,HHD,coffee_tea,0,0,1 cup eq/day
46,HHD,other,0,0,1 cup eq/day
46,HHD,water,0,0,1 oz eq/day
46,HHD,sea_omega3_fa,0,0,1 mg/day
46,HHD,fiber,0,0,1 g/day
46,HHD,pufa_rep_carb,0,0,1 %E/day
46,HHD,pufa_rep_sfa,0,0,1 %E/day
46,HHD,pufa_rep_carbsfa,0,0,1 %E/day
46,HHD,sat_fat,0,0,1 g/day
46,HHD,ssb,0,0,1 cup (8 fl oz)/day
46,HHD,pf_ns,0,0,1 oz eq/day
46,HSTK,dairy,0,0,1 cup eq/day
46,HSTK,fruit,-0.27251345937746174,0.06558005444591289,1 cup eq/day
46,HSTK,fruit_exc_juice,-0.22759365838117684,0.054770155361421755,1 cup eq/day
46,HSTK,veg_exc_sta,-0.12291795344089398,0.042629192862426196,1 cup eq/day
46,HSTK,gr_whole,0,0,1 oz eq/day
46,HSTK,leg_tot,-0.03186784119751792,0.011173724045620136,1 oz eq/day
46,HSTK,pf_pm,0,0,1 oz eq/day
46,HSTK,pf_redm,0.10109447138000001,0.007989291398809523,1 oz eq/day
46,HSTK,pf_seafood,-0.04186902337333333,0.022066474928571427,1 oz eq/day
46,HSTK,pf_poultry,0,0,1 oz eq/day
46,HSTK,pf_egg,0,0,1 oz eq/day
46,HSTK,pf_leg,0,0,1 oz eq/day
46,HSTK,pf_soy,0,0,1 oz eq/day
46,HSTK,fruit_juice,0,0,1 cup eq/day
46,HSTK,veg_dg,0,0,1 cup eq/day
46,HSTK,veg_leg,0,0,1 cup eq/day
46,HSTK,veg_oth,0,0,1 cup eq/day
46,HSTK,veg_ro,0,0,1 cup eq/day
46,HSTK,veg_sta,0,0,1 cup eq/day
46,HSTK,added_sugar,0,0,1 tsp eq/day
46,HSTK,gr_refined,0,0,1 oz eq/day
46,HSTK,oil,0,0,1 g/day
46,HSTK,sodium,0,0,1 mg/day
46,HSTK,pf_animal,0,0,1 oz eq/day
46,HSTK,pf_plant,0,0,1 oz eq/day
46,HSTK,babyfood,0,0,1 oz eq/day
46,HSTK,coffee_tea,0,0,1 cup eq/day
46,HSTK,other,0,0,1 cup eq/day
46,HSTK,water,0,0,1 oz eq/day
46,HSTK,sea_omega3_fa,0,0,1 mg/day
46,HSTK,fiber,0,0,1 g/day
46,HSTK,pufa_rep_carb,0,0,1 %E/day
46,HSTK,pufa_rep_sfa,0,0,1 %E/day
46,HSTK,pufa_rep_carbsfa,0,0,1 %E/day
46,HSTK,sat_fat,0,0,1 g/day
46,HSTK,ssb,0,0,1 cup (8 fl oz)/day
46,HSTK,pf_ns,0,0,1 oz eq/day
46,IHD,dairy,0,0,1 cup eq/day
46,IHD,fruit,-0.054845441367088354,0.014166471950707296,1 cup eq/day
46,IHD,fruit_exc_juice,-0.04580498399888698,0.011831339211579719,1 cup eq/day
46,IHD,veg_exc_sta,-0.03343776960540776,0.008808544830490015,1 cup eq/day
