diet_pattern,food_group,outcome,impact_median_year,LB_year,UB_year,combined_consumed_impact_median_year,LB_consumed_year,UB_consumed_year,combined_unconsumed_impact_median_year,LB_unconsumed_year,UB_unconsumed_year,sum,sum_LB,sum_UB,sum_consumed,sum_consumed_LB,sum_consumed_UB,sum_unconsumed,sum_unconsumed_LB,sum_unconsumed_UB,prop,prop_LB,prop_UB,prop_consumed,prop_consumed_LB,prop_consumed_UB,prop_unconsumed,prop_unconsumed_LB,prop_unconsumed_UB
Med,veg_exc_sta,Cancer (cases),3807.41157824615,3133.13794133299,4581.13712585705,NA,NA,NA,NA,NA,NA,54425.416233756565,47362.79821311365,61869.95546640464,NA,NA,NA,NA,NA,NA,6.995649903518163,6.615187572396213,7.404461650767804,NA,NA,NA,NA,NA,NA
Med,added_sugar,FL (mrh-eq),-8.680647735618866,-8.853266386778113,-8.48777940053812,-5.754300604363914,-5.868879801755822,-5.626478661714529,-2.9262391389856957,-2.984386585022292,-2.8613007388236085,77.41248283493171,71.09267784070978,83.55024234636623,47.72886711628813,43.143021939609355,52.16664875245459,29.676016074841048,27.95135031543285,31.376278062720743,-11.213498673242139,-12.453133931197158,-10.15889261619511,-12.056227084426608,-13.6033118170789,-10.785585802940401,-9.860619874331867,-10.677074815145925,-9.11931215392695
Med,dairy_cow,FL (mrh-eq),9.43921157162547,9.055659820798077,9.839621430618658,7.147342042205684,6.858469539033037,7.4506680261953235,2.2918548431083097,2.1980376937515573,2.3889450845629123,77.41248283493171,71.09267784070978,83.55024234636623,47.72886711628813,43.143021939609355,52.16664875245459,29.676016074841048,27.95135031543285,31.376278062720743,12.193397273864608,12.7378234944085,11.776891549670774,14.97488307189792,15.897054102128894,14.282435625778525,7.722919536532114,7.8637978807698214,7.613857449208744
Med,dairy_soy,FL (mrh-eq),-0.1779350137238352,-0.2354133810889112,-0.11959009109597062,-0.1398890673640002,-0.18507744842532978,-0.0940194173101637,-0.038045946359835,-0.050335932663577804,-0.02557067378580639,77.41248283493171,71.09267784070978,83.55024234636623,47.72886711628813,43.143021939609355,52.16664875245459,29.676016074841048,27.95135031543285,31.376278062720743,-0.22985312860104207,-0.3311359034982172,-0.14313554064893963,-0.2930911119745835,-0.42898582460078266,-0.18022897686280798,-0.12820435958750498,-0.18008408214820912,-0.0814968357135635
Med,dairy_tot,FL (mrh-eq),0,0,0,0,0,0,0,0,0,77.41248283493171,71.09267784070978,83.55024234636623,47.72886711628813,43.143021939609355,52.16664875245459,29.676016074841048,27.95135031543285,31.376278062720743,0,0,0,0,0,0,0,0,0
Med,fruit_exc_juice,FL (mrh-eq),32.17041206657843,31.470125906104762,32.87222045704163,18.15887058618263,17.773309212380333,18.54516158477705,14.006951744314248,13.695501463235477,14.330079935398858,77.41248283493171,71.09267784070978,83.55024234636623,47.72886711628813,43.143021939609355,52.16664875245459,29.676016074841048,27.95135031543285,31.376278062720743,41.55713767142192,44.26633918139461,39.3442550660313,38.04588644842497,41.19625472054094,35.54984272188741,47.19956920426784,48.997638070006744,45.67170110729267
Med,fruit_juice,FL (mrh-eq),18.278654046935188,17.783818939340645,18.759914527030343,15.917805477311907,15.482509035127116,16.333539245727117,2.3590466301574446,2.2970939160759944,2.4180741834848423,77.41248283493171,71.09267784070978,83.55024234636623,47.72886711628813,43.143021939609355,52.16664875245459,29.676016074841048,27.95135031543285,31.376278062720743,23.612024027069577,25.014979713082493,22.45345315607723,33.3504783143695,35.88647326744795,31.310309625665912,7.94933735110561,8.218185848458614,7.706695416999892
Med,gr_refined,FL (mrh-eq),-2.9003449080013715,-2.97033156180305,-2.833736591322246,-2.239633612201441,-2.2931845962568103,-2.188466751136116,-0.6607912780588349,-0.676814624122096,-0.6457701304733823,77.41248283493171,71.09267784070978,83.55024234636623,47.72886711628813,43.143021939609355,52.16664875245459,29.676016074841048,27.95135031543285,31.376278062720743,-3.7466114014012946,-4.178111800006146,-3.391655741194257,-4.692408907893679,-5.315308230996798,-4.195145372517613,-2.226684594024888,-2.4214022452732977,-2.058147652766516
Med,gr_whole,FL (mrh-eq),2.8726404351388726,2.82815668009968,2.915825104966428,2.302532643103779,2.266915039434589,2.337167728742676,0.5700612622057144,0.5614536395967219,0.578584575928895,77.41248283493171,71.09267784070978,83.55024234636623,47.72886711628813,43.143021939609355,52.16664875245459,29.676016074841048,27.95135031543285,31.376278062720743,3.7108232806125923,3.978126532856796,3.489906220593079,4.824192951183641,5.25441876233836,4.480195267733593,1.920949431918542,2.008681631694641,1.8440191496655929
Med,leg_tot,FL (mrh-eq),1.0969268747783496,1.0303325302686406,1.1723333828368192,0.8799964139237971,0.8260322278131573,0.9416096627592778,0.21676116952051697,0.2041013091698233,0.2304166979746638,77.41248283493171,71.09267784070978,83.55024234636623,47.72886711628813,43.143021939609355,52.16664875245459,29.676016074841048,27.95135031543285,31.376278062720743,1.4169896567164113,1.4492808001651072,1.4031477945650823,1.8437404176800298,1.9146369231376952,1.8050031682646135,0.7304254350511838,0.7302019647227287,0.7343659356730076
Med,oil,FL (mrh-eq),-0.1294716875357793,-0.17930435393667177,-0.0787216194535232,-0.1078367358702399,-0.1493929797694739,-0.06550744302766245,-0.021655733003428428,-0.029908500074651054,-0.01321417642585856,77.41248283493171,71.09267784070978,83.55024234636623,47.72886711628813,43.143021939609355,52.16664875245459,29.676016074841048,27.95135031543285,31.376278062720743,-0.16724910866359183,-0.2522121256121777,-0.09422069552733854,-0.22593608938486442,-0.3462737959769969,-0.1255734163383078,-0.07297385521295725,-0.10700198644119742,-0.042115181410120106
Med,pf_egg,FL (mrh-eq),-1.012850151071633,-1.1691815105997898,-0.8525165642289819,-0.7481279490955132,-0.863599975494844,-0.6296997320795884,-0.26472220197611984,-0.3055815351049423,-0.22281683214938985,77.41248283493171,71.09267784070978,83.55024234636623,47.72886711628813,43.143021939609355,52.16664875245459,29.676016074841048,27.95135031543285,31.376278062720743,-1.308380914782639,-1.644587805820815,-1.020363963391974,-1.5674538163094265,-2.0017141513723633,-1.2070925526914533,-0.8920409036998332,-1.0932621560548392,-0.7101442424241081
Med,pf_ns,FL (mrh-eq),-2.1465487324100314,-2.7864308639350717,-1.5668755142729325,-1.8877074191719714,-2.4448605416592204,-1.3785650096335529,-0.25847726035124363,-0.33747711091751575,-0.18644611933438493,77.41248283493171,71.09267784070978,83.55024234636623,47.72886711628813,43.143021939609355,52.16664875245459,29.676016074841048,27.95135031543285,31.376278062720743,-2.772871575488882,-3.919434389823305,-1.875369203331915,-3.9550643734591504,-5.666873648956446,-2.6426175393693225,-0.8709971705749864,-1.2073731934560015,-0.5942263737007996
Med,pf_pm,FL (mrh-eq),0,0,0,0,0,0,0,0,0,77.41248283493171,71.09267784070978,83.55024234636623,47.72886711628813,43.143021939609355,52.16664875245459,29.676016074841048,27.95135031543285,31.376278062720743,0,0,0,0,0,0,0,0,0
Med,pf_poultry,FL (mrh-eq),0,0,0,0,0,0,0,0,0,77.41248283493171,71.09267784070978,83.55024234636623,47.72886711628813,43.143021939609355,52.16664875245459,29.676016074841048,27.95135031543285,31.376278062720743,0,0,0,0,0,0,0,0,0
Med,pf_poultry_tot,FL (mrh-eq),-2.0138045966857714,-2.2659304176969797,-1.7661315030615707,-1.6425092207155743,-1.848625150380606,-1.4411056154686142,-0.37032867128673047,-0.41744881310092546,-0.32426638190586193,77.41248283493171,71.09267784070978,83.55024234636623,47.72886711628813,43.143021939609355,52.16664875245459,29.676016074841048,27.95135031543285,31.376278062720743,-2.601395179353503,-3.187290852616387,-2.1138556316089288,-3.4413329290085866,-4.284876365332662,-2.762503725909374,-1.2479056162821345,-1.4934835290244937,-1.0334762499798669
Med,pf_redm,FL (mrh-eq),0,0,0,0,0,0,0,0,0,77.41248283493171,71.09267784070978,83.55024234636623,47.72886711628813,43.143021939609355,52.16664875245459,29.676016074841048,27.95135031543285,31.376278062720743,0,0,0,0,0,0,0,0,0
Med,pf_redm_tot,FL (mrh-eq),-11.924187026791893,-13.486851359631812,-10.512999493370767,-9.135775479516047,-10.332715333496164,-8.058608716972062,-2.78797410553164,-3.1515765067906454,-2.4554647641426635,77.41248283493171,71.09267784070978,83.55024234636623,47.72886711628813,43.143021939609355,52.16664875245459,29.676016074841048,27.95135031543285,31.376278062720743,-15.40344217122979,-18.97080229535093,-12.582847395927391,-19.140985385756913,-23.949910944948805,-15.44781754184062,-9.39470479629255,-11.275220950776598,-7.825863728114034
Med,pf_seafood,FL (mrh-eq),40.5409183166674,39.6316153424183,41.47837466185457,25.300916330636902,24.740608010606724,25.8901390275532,15.237046936888527,14.893461886875931,15.57890198445909,77.41248283493171,71.09267784070978,83.55024234636623,47.72886711628813,43.143021939609355,52.16664875245459,29.676016074841048,27.95135031543285,31.376278062720743,52.370001364138744,55.74640954053929,49.64482866477113,53.009672886207305,57.34556110890442,49.62967652073873,51.344651177104275,53.28351481700248,49.65184829544499
Med,sat_fat,FL (mrh-eq),-8.094798997689436,-8.213518460366839,-7.981577488032615,-6.225931648472377,-6.317086831799722,-6.139172691373111,-1.8691011801004147,-1.896101813136363,-1.8430140932435664,77.41248283493171,71.09267784070978,83.55024234636623,47.72886711628813,43.143021939609355,52.16664875245459,29.676016074841048,27.95135031543285,31.376278062720743,-10.456710211646548,-11.553255145023575,-9.553027332876132,-13.044373404680485,-14.642198315737456,-11.768386197290939,-6.298356138460968,-6.783578581137324,-5.873909230277112
Med,veg_dg,FL (mrh-eq),0.8349297798665603,0.667880100238095,0.985636627909224,0.606112546209733,0.4803539179258359,0.7187426911431579,0.22944317819457694,0.18733271730691928,0.2688078284524372,77.41248283493171,71.09267784070978,83.55024234636623,47.72886711628813,43.143021939609355,52.16664875245459,29.676016074841048,27.95135031543285,31.376278062720743,1.078546701113952,0.9394499131606026,1.1796933201260682,1.269907673972192,1.11339886806776,1.3777819897034098,0.7731603110604054,0.6702099011062331,0.8567231202983799
Med,veg_oth,FL (mrh-eq),0.18717261009127312,-0.031850310128594676,0.4089006564016629,0.11138742640164007,-0.023096761040068102,0.24701247305751195,0.07521652595472805,-0.008585975405984356,0.16187336632786756,77.41248283493171,71.09267784070978,83.55024234636623,47.72886711628813,43.143021939609355,52.16664875245459,29.676016074841048,27.95135031543285,31.376278062720743,0.24178608311838454,-0.044801111866904865,0.48940690645339197,0.23337538293178467,-0.05353533434073866,0.47350650073317063,0.253458974294382,-0.030717569309142677,0.5159100324273165
Med,veg_ro,FL (mrh-eq),7.111328119041099,6.9459950438056826,7.27347609027519,4.329688717741442,4.224701882619226,4.431959008438459,2.7814858127603195,2.7179006742728644,2.84457869414568,77.41248283493171,71.09267784070978,83.55024234636623,47.72886711628813,43.143021939609355,52.16664875245459,29.676016074841048,27.95135031543285,31.376278062720743,9.186280892455983,9.770338176554379,8.705511661022163,9.071425699655622,9.792317952444012,8.495770984771037,9.37284103683455,9.723682911920799,9.066016971354623
Med,veg_sta,FL (mrh-eq),1.9608778637376798,1.8711720836017292,2.0438676728084286,0.8559266693416911,0.8166424947473955,0.8922733427762174,1.1054834873906045,1.0546844114865561,1.1538796222700187,77.41248283493171,71.09267784070978,83.55024234636623,47.72886711628813,43.143021939609355,52.16664875245459,29.676016074841048,27.95135031543285,31.376278062720743,2.533025413897267,2.6320180086538256,2.446273781391755,1.7933102565713201,1.892872724331906,1.7104287204844328,3.7251748502987887,3.773286083084975,3.6775541699478485
Med,added_sugar,Food_price ($),-304.6369429648561,-310.6029268216624,-297.9898194904722,-212.7365464015042,-216.9275295590464,-208.11502306898555,-91.89075649585617,-93.66326301223451,-89.86609195329288,1716.9431538686074,1509.1524638892788,1930.3936261339131,809.7298831472228,674.5102296418457,947.1760049105243,907.2457374487037,833.6707787416002,983.4815369153164,-17.74298364383525,-20.58128216026623,-15.436738676311831,-26.272532461646232,-32.16074716527746,-21.972159555355848,-10.128541000839007,-11.235042105423949,-9.137547435324237
Med,dairy_cow,Food_price ($),0,0,0,0,0,0,0,0,0,1716.9431538686074,1509.1524638892788,1930.3936261339131,809.7298831472228,674.5102296418457,947.1760049105243,907.2457374487037,833.6707787416002,983.4815369153164,0,0,0,0,0,0,0,0,0
Med,dairy_soy,Food_price ($),0,0,0,0,0,0,0,0,0,1716.9431538686074,1509.1524638892788,1930.3936261339131,809.7298831472228,674.5102296418457,947.1760049105243,907.2457374487037,833.6707787416002,983.4815369153164,0,0,0,0,0,0,0,0,0
Med,dairy_tot,Food_price ($),88.79820275994771,83.68069858236741,93.86134560747618,68.16284300814382,64.22267464795664,72.06454452550325,20.644769448277412,19.457313561608245,21.808069727598394,1716.9431538686074,1509.1524638892788,1930.3936261339131,809.7298831472228,674.5102296418457,947.1760049105243,907.2457374487037,833.6707787416002,983.4815369153164,5.171877855121066,5.544880360643719,4.862290485047682,8.417973008876919,9.521378894736387,7.608358335926265,2.2755432840426746,2.3339325376113633,2.2174356008755653
Med,fruit_exc_juice,Food_price ($),807.3554683975084,790.1711240729534,826.6134685123423,300.7424124552648,294.3746774064364,307.22209350304894,506.67576540662907,495.6015893434943,519.2841751964636,1716.9431538686074,1509.1524638892788,1930.3936261339131,809.7298831472228,674.5102296418457,947.1760049105243,907.2457374487037,833.6707787416002,983.4815369153164,47.0228421120629,52.35860146539345,42.820979997112744,37.14107861332131,43.64272986085692,32.435586618568415,55.847687621158634,59.44811812782851,52.80060231991697
Med,fruit_juice,Food_price ($),80.26167734763511,78.02395992674276,82.39786210366998,68.69680416766668,66.76763819939718,70.52699814896434,11.578205044614391,11.257674987940783,11.882946195477624,1716.9431538686074,1509.1524638892788,1930.3936261339131,809.7298831472228,674.5102296418457,947.1760049105243,907.2457374487037,833.6707787416002,983.4815369153164,4.674684608327883,5.1700515218763945,4.268448724040387,8.483916130235794,9.89868429939895,7.446028803868055,1.2761928292078673,1.3503741854708988,1.2082531038405062
Med,gr_refined,Food_price ($),-380.9164019381114,-389.6192557800488,-371.57974063992646,-278.4508469791613,-284.7780557796135,-271.71094470712893,-102.49079394205043,-105.21972462444414,-99.71094099401705,1716.9431538686074,1509.1524638892788,1930.3936261339131,809.7298831472228,674.5102296418457,947.1760049105243,907.2457374487037,833.6707787416002,983.4815369153164,-22.18573172209182,-25.81709039363393,-19.248910461028927,-34.38811544127416,-42.219975808347066,-28.686426102274027,-11.296916558711892,-12.62125617300273,-10.138567654941422
Med,gr_whole,Food_price ($),271.7238228196764,267.6878684077429,275.8000746373238,223.7048414316553,220.38605529640807,227.05657384366904,48.027207697815804,47.2993942574656,48.7553830188917,1716.9431538686074,1509.1524638892788,1930.3936261339131,809.7298831472228,674.5102296418457,947.1760049105243,907.2457374487037,833.6707787416002,983.4815369153164,15.82602325577464,17.737629219905127,14.287245404435007,27.62709467534643,32.673493389926726,23.971951640088065,5.293737486480205,5.673629862481512,4.957427383112107
Med,leg_tot,Food_price ($),30.221669450778307,28.313785956961954,32.19712796978822,26.14863912868266,24.412601341658657,27.86811331450289,4.096812858413561,3.8655403674348765,4.339087099087026,1716.9431538686074,1509.1524638892788,1930.3936261339131,809.7298831472228,674.5102296418457,947.1760049105243,907.2457374487037,833.6707787416002,983.4815369153164,1.7602021000335972,1.8761382056782856,1.667904801067483,3.229303953443001,3.6193077982851887,2.942231767910492,0.4515659527852229,0.46367708524818246,0.44119659965316127
Med,oil,Food_price ($),-2.553465097186026,-3.705165560677022,-1.3998771921130326,-2.096505187575134,-3.045678053352187,-1.1388417114791507,-0.45844908334780965,-0.6648529564945767,-0.25083110087073124,1716.9431538686074,1509.1524638892788,1930.3936261339131,809.7298831472228,674.5102296418457,947.1760049105243,907.2457374487037,833.6707787416002,983.4815369153164,-0.14872158646793704,-0.24551300477145543,-0.07251770691538337,-0.25891414300118565,-0.4515391938487566,-0.1202354900857874,-0.05053196332859383,-0.07975006122898433,-0.025504403637048582
Med,pf_egg,Food_price ($),-85.0564138767688,-104.88593495056722,-65.58890436974892,-54.0254299577371,-66.62640397394998,-41.71568800215877,-31.009316731046454,-38.260325691424576,-23.857359317039375,1716.9431538686074,1509.1524638892788,1930.3936261339131,809.7298831472228,674.5102296418457,947.1760049105243,907.2457374487037,833.6707787416002,983.4815369153164,-4.953944671092932,-6.949989312561751,-3.3976958627400147,-6.672031140527186,-9.8777455175628,-4.404217145059484,-3.4179622401146568,-4.5893806844444445,-2.4258065272753195
Med,pf_ns,Food_price ($),-10.95927810739191,-14.66273418773726,-7.507517507699816,-9.424891319296126,-12.56297403779171,-6.499509887783318,-1.5413308713807865,-2.1177880570807077,-1.0089504439573782,1716.9431538686074,1509.1524638892788,1930.3936261339131,809.7298831472228,674.5102296418457,947.1760049105243,907.2457374487037,833.6707787416002,983.4815369153164,-0.6383017447431805,-0.9715873338568801,-0.3889112254652157,-1.1639549824521567,-1.8625327661023687,-0.6861987480771643,-0.16989122216382244,-0.2540317006525576,-0.10258966804012865
Med,pf_pm,Food_price ($),-63.48235487149642,-73.69233797222235,-52.74006901399213,-45.93123982157152,-53.31287972632816,-38.13863139218374,-17.566322142344234,-20.405890023005263,-14.602698544578825,1716.9431538686074,1509.1524638892788,1930.3936261339131,809.7298831472228,674.5102296418457,947.1760049105243,907.2457374487037,833.6707787416002,983.4815369153164,-3.6974057486095746,-4.883028039612895,-2.732088849651719,-5.6724150580991255,-7.903939389419855,-4.026562243390713,-1.9362253706193298,-2.4477156382771756,-1.4847964091303734
