diet_pattern,food_group,outcome,impact_median_year,LB_year,UB_year,sum,sum_LB,sum_UB,prop,prop_LB,prop_UB
Vegan,added_sugar,WATER (litereq),-13650.80972302541,-13915.31704500382,-13370.826657484355,35143.246119288335,3672.161755656575,65688.06422044316,-38.843337569585465,-378.9407431077553,-20.35503225154128
Vegan,dairy_cow,WATER (litereq),-48261.65787070963,-49115.25063089436,-47375.12347439139,35143.246119288335,3672.161755656575,65688.06422044316,-137.3284007598298,-1337.5023732339007,-72.12135726119861
Vegan,dairy_soy,WATER (litereq),4553.632010118223,4549.409959996522,4558.515665482592,35143.246119288335,3672.161755656575,65688.06422044316,12.95734604214312,123.88914929982697,6.939640739274382
Vegan,dairy_tot,WATER (litereq),0,0,0,35143.246119288335,3672.161755656575,65688.06422044316,0,0,0
Vegan,fruit_exc_juice,WATER (litereq),164573.54810786797,158232.52134251106,170492.5285135838,35143.246119288335,3672.161755656575,65688.06422044316,468.29353085155657,4308.974709481973,259.54871792450206
Vegan,fruit_juice,WATER (litereq),67424.49189021882,64642.06135985884,70090.93119257747,35143.246119288335,3672.161755656575,65688.06422044316,191.8561867089818,1760.327176772227,106.70268948306756
Vegan,gr_refined,WATER (litereq),-34551.50648161319,-35365.917086455054,-33714.446874151145,35143.246119288335,3672.161755656575,65688.06422044316,-98.3162066598328,-963.0816788497297,-51.32507294020498
Vegan,gr_whole,WATER (litereq),56475.65845711347,55716.592397051754,57174.599748650995,35143.246119288335,3672.161755656575,65688.06422044316,160.70131445858914,1517.2695568550666,87.03955646611573
Vegan,leg_tot,WATER (litereq),46526.470193984795,46075.559753919515,46977.949294194346,35143.246119288335,3672.161755656575,65688.06422044316,132.3909295005301,1254.7257669939243,71.51672050578416
Vegan,oil,WATER (litereq),-284.49122621924414,-391.44182800342315,-178.01805745755706,35143.246119288335,3672.161755656575,65688.06422044316,-0.8095189193780862,-10.659710929139997,-0.27100518118503947
Vegan,pf_egg,WATER (litereq),-15398.403824504285,-15867.25055934612,-14890.133105275509,35143.246119288335,3672.161755656575,65688.06422044316,-43.816111272808364,-432.09563235890425,-22.66794322832467
Vegan,pf_ns,WATER (litereq),46736.171264495046,41032.56165937332,52260.77743471788,35143.246119288335,3672.161755656575,65688.06422044316,132.98763325919384,1117.3952671384102,79.55901586524983
Vegan,pf_pm,WATER (litereq),0,0,0,35143.246119288335,3672.161755656575,65688.06422044316,0,0,0
Vegan,pf_poultry,WATER (litereq),0,0,0,35143.246119288335,3672.161755656575,65688.06422044316,0,0,0
Vegan,pf_poultry_tot,WATER (litereq),-44907.61962148523,-46042.90533104024,-43799.36166193791,35143.246119288335,3672.161755656575,65688.06422044316,-127.7844951176486,-1253.8365244972128,-66.67780849036933
Vegan,pf_redm,WATER (litereq),0,0,0,35143.246119288335,3672.161755656575,65688.06422044316,0,0,0
Vegan,pf_redm_tot,WATER (litereq),-223940.16621621943,-229367.934196566,-218390.49384663787,35143.246119288335,3672.161755656575,65688.06422044316,-637.2210622094756,-6246.128287874276,-332.46602170181063
Vegan,pf_seafood,WATER (litereq),-3364.740841524561,-3550.9760715637785,-3175.6833784170844,35143.246119288335,3672.161755656575,65688.06422044316,-9.574359836036393,-96.69988164584191,-4.834490734511189
Vegan,sat_fat,WATER (litereq),-23953.932408777622,-24297.457988148966,-23599.17407468228,35143.246119288335,3672.161755656575,65688.06422044316,-68.16084185128969,-661.6663318472099,-35.9261219747405
Vegan,veg_dg,WATER (litereq),12191.375851477702,9583.703124479378,14614.547630734765,35143.246119288335,3672.161755656575,65688.06422044316,34.69052292464946,260.98259723218075,22.24840662329411
Vegan,veg_oth,WATER (litereq),1608.502956165312,-76.24674010998115,3185.6294376622886,35143.246119288335,3672.161755656575,65688.06422044316,4.57699027205824,-2.0763448122221506,4.849632083800805
Vegan,veg_ro,WATER (litereq),23307.714572851877,22751.963976900654,23855.21439017558,35143.246119288335,3672.161755656575,65688.06422044316,66.32203096360942,619.5795689515493,36.31590407371368
Vegan,veg_sta,WATER (litereq),20059.009029073713,19078.48565869728,20970.632043098558,35143.246119288335,3672.161755656575,65688.06422044316,57.07784921457312,519.543716431034,31.92456999908389
